"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age60_69",191025,134312,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W21"
"Age70_79",153690,102689,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W21"
"Age80+",46740,30131,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W21"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W21"
"Age18_24",14692,796,888005,84850,"Cyprus","CY",18,24,7,"2021-W21"
"Age25_49",139235,55190,888005,330295,"Cyprus","CY",25,49,25,"2021-W21"
"Age50_59",68323,37787,888005,107634,"Cyprus","CY",50,59,10,"2021-W21"
"Age60_69",72037,41493,888005,94714,"Cyprus","CY",60,69,10,"2021-W21"
"Age70_79",56295,47539,888005,66429,"Cyprus","CY",70,79,10,"2021-W21"
"Age80+",29635,27393,888005,33530,"Cyprus","CY",80,100,21,"2021-W21"
"Age<18",2453,702,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W21"
"Age18_24",45014,22010,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W21"
"Age25_49",1001808,281410,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W21"
"Age50_59",763542,164675,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W21"
"Age60_69",868954,163650,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W21"
"Age70_79",821581,501850,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W21"
"Age80+",349808,279774,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W21"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W21"
"Age18_24",31590,24084,5822763,522153,"Denmark","DK",18,24,7,"2021-W21"
"Age25_49",220795,171342,5822763,1843666,"Denmark","DK",25,49,25,"2021-W21"
"Age50_59",457516,110257,5822763,800444,"Denmark","DK",50,59,10,"2021-W21"
"Age60_69",604478,165607,5822763,663646,"Denmark","DK",60,69,10,"2021-W21"
"Age70_79",555156,524943,5822763,564390,"Denmark","DK",70,79,10,"2021-W21"
"Age80+",272651,269264,5822763,272326,"Denmark","DK",80,100,21,"2021-W21"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W21"
"Age18_24",17485,5819,1328976,87626,"Estonia","EE",18,24,7,"2021-W21"
"Age25_49",143269,54388,1328976,460829,"Estonia","EE",25,49,25,"2021-W21"
"Age50_59",86709,39398,1328976,171453,"Estonia","EE",50,59,10,"2021-W21"
"Age60_69",96021,52860,1328976,163237,"Estonia","EE",60,69,10,"2021-W21"
"Age70_79",77316,55487,1328976,111342,"Estonia","EE",70,79,10,"2021-W21"
"Age80+",46999,40543,1328976,77445,"Estonia","EE",80,100,21,"2021-W21"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W21"
"Age18_24",16563,10253,10718565,782452,"Greece","EL",18,24,7,"2021-W21"
"Age25_49",743398,208118,10718565,3497414,"Greece","EL",25,49,25,"2021-W21"
"Age50_59",715430,198105,10718565,1515472,"Greece","EL",50,59,10,"2021-W21"
"Age60_69",833081,426858,10718565,1291651,"Greece","EL",60,69,10,"2021-W21"
"Age70_79",735536,587350,10718565,1003958,"Greece","EL",70,79,10,"2021-W21"
"Age80+",513930,468460,10718565,773240,"Greece","EL",80,100,21,"2021-W21"
"Age<18",4387,2509,47332614,8325756,"Spain","ES",0,17,18,"2021-W21"
"Age18_24",228371,97623,47332614,3303575,"Spain","ES",18,24,7,"2021-W21"
"Age25_49",2214824,996372,47332614,16481919,"Spain","ES",25,49,25,"2021-W21"
"Age50_59",4154451,644997,47332614,7035203,"Spain","ES",50,59,10,"2021-W21"
"Age60_69",4790659,779067,47332614,5350604,"Spain","ES",60,69,10,"2021-W21"
"Age70_79",3863196,3494264,47332614,3984504,"Spain","ES",70,79,10,"2021-W21"
"Age80+",2903532,2829843,47332614,2851053,"Spain","ES",80,100,21,"2021-W21"
"Age<18",4858,228,5525292,1049057,"Finland","FI",0,17,18,"2021-W21"
"Age18_24",36710,7808,5525292,432594,"Finland","FI",18,24,7,"2021-W21"
"Age25_49",470019,74033,5525292,1728083,"Finland","FI",25,49,25,"2021-W21"
"Age50_59",527452,53462,5525292,724665,"Finland","FI",50,59,10,"2021-W21"
"Age60_69",597926,79894,5525292,716579,"Finland","FI",60,69,10,"2021-W21"
"Age70_79",539306,67079,5525292,561908,"Finland","FI",70,79,10,"2021-W21"
"Age80+",291247,209837,5525292,312406,"Finland","FI",80,100,21,"2021-W21"
"Age<18",29148,2261,67320216,14540168,"France","FR",0,17,18,"2021-W21"
"Age18_24",1023816,136436,67320216,5444270,"France","FR",18,24,7,"2021-W21"
"Age25_49",6110344,1273607,67320216,20684932,"France","FR",25,49,25,"2021-W21"
"Age50_59",4964326,1374513,67320216,8805539,"France","FR",50,59,10,"2021-W21"
"Age60_69",5657589,2056962,67320216,8007585,"France","FR",60,69,10,"2021-W21"
"Age70_79",4864512,3359915,67320216,5692912,"France","FR",70,79,10,"2021-W21"
"Age80+",3191658,2570613,67320216,4144810,"France","FR",80,100,21,"2021-W21"
"Age<18",1163,166,4058165,697325,"Croatia","HR",0,17,18,"2021-W21"
"Age18_24",37798,5567,4058165,321108,"Croatia","HR",18,24,7,"2021-W21"
"Age25_49",350774,71854,4058165,1319478,"Croatia","HR",25,49,25,"2021-W21"
"Age50_59",242469,65686,4058165,570899,"Croatia","HR",50,59,10,"2021-W21"
"Age60_69",327239,135569,4058165,562891,"Croatia","HR",60,69,10,"2021-W21"
"Age70_79",243379,149817,4058165,364156,"Croatia","HR",70,79,10,"2021-W21"
"Age80+",116360,87647,4058165,222308,"Croatia","HR",80,100,21,"2021-W21"
"Age<18",111577,3111,9769526,1709048,"Hungary","HU",0,17,18,"2021-W21"
"Age18_24",301459,132054,9769526,741094,"Hungary","HU",18,24,7,"2021-W21"
"Age25_49",1894831,1099777,9769526,3490565,"Hungary","HU",25,49,25,"2021-W21"
"Age50_59",810807,562928,9769526,1235206,"Hungary","HU",50,59,10,"2021-W21"
"Age60_69",964073,780447,9769526,1295058,"Hungary","HU",60,69,10,"2021-W21"
"Age70_79",722292,627878,9769526,859765,"Hungary","HU",70,79,10,"2021-W21"
"Age80+",321798,285146,9769526,438790,"Hungary","HU",80,100,21,"2021-W21"
"Age<18",4014,1412,4964440,1201635,"Ireland","IE",0,17,18,"2021-W21"
"Age18_24",58160,20500,4964440,433572,"Ireland","IE",18,24,7,"2021-W21"
"Age25_49",453782,168871,4964440,1749671,"Ireland","IE",25,49,25,"2021-W21"
"Age50_59",532088,101035,4964440,606007,"Ireland","IE",50,59,10,"2021-W21"
"Age60_69",458175,65647,4964440,480682,"Ireland","IE",60,69,10,"2021-W21"
"Age70_79",340568,320676,4964440,322167,"Ireland","IE",70,79,10,"2021-W21"
"Age80+",181551,176428,4964440,170706,"Ireland","IE",80,100,21,"2021-W21"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W21"
"Age18_24",9426,3504,364134,34868,"Iceland","IS",18,24,7,"2021-W21"
"Age25_49",53090,22174,364134,131004,"Iceland","IS",25,49,25,"2021-W21"
"Age50_59",36972,14422,364134,43992,"Iceland","IS",50,59,10,"2021-W21"
"Age60_69",35222,15195,364134,37414,"Iceland","IS",60,69,10,"2021-W21"
"Age70_79",23386,10492,364134,22890,"Iceland","IS",70,79,10,"2021-W21"
"Age80+",12517,12351,364134,12602,"Iceland","IS",80,100,21,"2021-W21"
"Age<18",21716,9397,59641488,9433159,"Italy","IT",0,17,18,"2021-W21"
"Age18_24",450421,208926,59641488,4121339,"Italy","IT",18,24,7,"2021-W21"
"Age25_49",3983000,2046646,59641488,18920355,"Italy","IT",25,49,25,"2021-W21"
"Age50_59",4338532,1600723,59641488,9414195,"Italy","IT",50,59,10,"2021-W21"
"Age60_69",5389365,1806089,59641488,7364364,"Italy","IT",60,69,10,"2021-W21"
"Age70_79",4980175,1962420,59641488,5968373,"Italy","IT",70,79,10,"2021-W21"
"Age80+",4122506,3721809,59641488,4419703,"Italy","IT",80,100,21,"2021-W21"
"Age<18",0,0,2794090,498821,"Lithuania","LT",0,17,18,"2021-W21"
"Age18_24",84,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W21"
"Age25_49",1252,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W21"
"Age50_59",702,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W21"
"Age60_69",354,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W21"
"Age70_79",27,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W21"
"Age80+",0,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W21"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W21"
"Age18_24",2082,1530,626108,52409,"Luxembourg","LU",18,24,7,"2021-W21"
"Age25_49",47582,12656,626108,239349,"Luxembourg","LU",25,49,25,"2021-W21"
"Age50_59",66652,23936,626108,89549,"Luxembourg","LU",50,59,10,"2021-W21"
"Age60_69",49227,38061,626108,61985,"Luxembourg","LU",60,69,10,"2021-W21"
"Age70_79",31970,13690,626108,38352,"Luxembourg","LU",70,79,10,"2021-W21"
"Age80+",21003,19761,626108,24925,"Luxembourg","LU",80,100,21,"2021-W21"
"Age<18",3775,145,1907675,359457,"Latvia","LV",0,17,18,"2021-W21"
"Age18_24",29228,9762,1907675,119249,"Latvia","LV",18,24,7,"2021-W21"
"Age25_49",185571,79697,1907675,639712,"Latvia","LV",25,49,25,"2021-W21"
"Age50_59",82241,39862,1907675,265997,"Latvia","LV",50,59,10,"2021-W21"
"Age60_69",89610,46929,1907675,241651,"Latvia","LV",60,69,10,"2021-W21"
"Age70_79",70761,47295,1907675,170557,"Latvia","LV",70,79,10,"2021-W21"
"Age80+",37085,24771,1907675,111052,"Latvia","LV",80,100,21,"2021-W21"
"Age<18",2094,363,514564,81948,"Malta","MT",0,17,18,"2021-W21"
"Age18_24",19655,8154,514564,42136,"Malta","MT",18,24,7,"2021-W21"
"Age25_49",138508,85669,514564,205154,"Malta","MT",25,49,25,"2021-W21"
"Age50_59",48781,28247,514564,59168,"Malta","MT",50,59,10,"2021-W21"
"Age60_69",55805,36853,514564,59551,"Malta","MT",60,69,10,"2021-W21"
"Age70_79",47033,43838,514564,44918,"Malta","MT",70,79,10,"2021-W21"
"Age80+",22254,21235,514564,21689,"Malta","MT",80,100,21,"2021-W21"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W21"
"Age18_24",38012,11400,5367580,470970,"Norway","NO",18,24,7,"2021-W21"
"Age25_49",256944,87415,5367580,1825133,"Norway","NO",25,49,25,"2021-W21"
"Age50_59",231411,65871,5367580,703830,"Norway","NO",50,59,10,"2021-W21"
"Age60_69",409513,140943,5367580,582495,"Norway","NO",60,69,10,"2021-W21"
"Age70_79",417786,370780,5367580,435834,"Norway","NO",70,79,10,"2021-W21"
"Age80+",238985,204470,5367580,230710,"Norway","NO",80,100,21,"2021-W21"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W21"
"Age18_24",586821,96617,37958138,2754264,"Poland","PL",18,24,7,"2021-W21"
"Age25_49",4522092,1065302,37958138,14035724,"Poland","PL",25,49,25,"2021-W21"
"Age50_59",2214440,970625,37958138,4606379,"Poland","PL",50,59,10,"2021-W21"
"Age60_69",3176366,1392101,37958138,5179612,"Poland","PL",60,69,10,"2021-W21"
"Age70_79",2127527,1837268,37958138,2783163,"Poland","PL",70,79,10,"2021-W21"
"Age80+",1002467,928965,37958138,1685759,"Poland","PL",80,100,21,"2021-W21"
"Age<18",1362,400,10295909,1717050,"Portugal","PT",0,17,18,"2021-W21"
"Age18_24",40048,24032,10295909,775701,"Portugal","PT",18,24,7,"2021-W21"
"Age25_49",471280,293007,10295909,3360653,"Portugal","PT",25,49,25,"2021-W21"
"Age50_59",639345,199840,10295909,1485319,"Portugal","PT",50,59,10,"2021-W21"
"Age60_69",1140212,313137,10295909,1299674,"Portugal","PT",60,69,10,"2021-W21"
"Age70_79",955271,452731,10295909,981649,"Portugal","PT",70,79,10,"2021-W21"
"Age80+",653102,613352,10295909,675863,"Portugal","PT",80,100,21,"2021-W21"
"Age<18",31340,17915,19328838,3644619,"Romania","RO",0,17,18,"2021-W21"
"Age18_24",274963,188312,19328838,1414236,"Romania","RO",18,24,7,"2021-W21"
"Age25_49",1659907,1320732,19328838,6769359,"Romania","RO",25,49,25,"2021-W21"
"Age50_59",801845,654674,19328838,2541550,"Romania","RO",50,59,10,"2021-W21"
"Age60_69",860520,741827,19328838,2499205,"Romania","RO",60,69,10,"2021-W21"
"Age70_79",509099,448618,19328838,1531033,"Romania","RO",70,79,10,"2021-W21"
"Age80+",165229,144153,19328838,928836,"Romania","RO",80,100,21,"2021-W21"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W21"
"Age18_24",76120,28207,10327589,810921,"Sweden","SE",18,24,7,"2021-W21"
"Age25_49",577435,194571,10327589,3404540,"Sweden","SE",25,49,25,"2021-W21"
"Age50_59",795285,118675,10327589,1297863,"Sweden","SE",50,59,10,"2021-W21"
"Age60_69",955076,214472,10327589,1108438,"Sweden","SE",60,69,10,"2021-W21"
"Age70_79",930751,528755,10327589,989013,"Sweden","SE",70,79,10,"2021-W21"
"Age80+",504504,463993,10327589,536306,"Sweden","SE",80,100,21,"2021-W21"
"Age<18",844,231,2095861,371395,"Slovenia","SI",0,17,18,"2021-W21"
"Age18_24",18918,3671,2095861,141225,"Slovenia","SI",18,24,7,"2021-W21"
"Age25_49",152527,37972,2095861,711365,"Slovenia","SI",25,49,25,"2021-W21"
"Age50_59",130087,59520,2095861,303125,"Slovenia","SI",50,59,10,"2021-W21"
"Age60_69",159211,106742,2095861,278944,"Slovenia","SI",60,69,10,"2021-W21"
"Age70_79",124259,111898,2095861,175640,"Slovenia","SI",70,79,10,"2021-W21"
"Age80+",74625,66844,2095861,114167,"Slovenia","SI",80,100,21,"2021-W21"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W21"
"Age18_24",60579,20288,5457873,398739,"Slovakia","SK",18,24,7,"2021-W21"
"Age25_49",597476,187338,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W21"
"Age50_59",300467,90318,5457873,704900,"Slovakia","SK",50,59,10,"2021-W21"
"Age60_69",382052,254165,5457873,689318,"Slovakia","SK",60,69,10,"2021-W21"
"Age70_79",252690,225347,5457873,391090,"Slovakia","SK",70,79,10,"2021-W21"
"Age80+",88844,78993,5457873,184680,"Slovakia","SK",80,100,21,"2021-W21"
"Age<18",14760,2539,8901064,1542621,"Austria","AT",0,17,18,"2021-W22"
"Age18_24",166617,51756,8901064,696064,"Austria","AT",18,24,7,"2021-W22"
"Age25_49",1135233,367157,8901064,3006228,"Austria","AT",25,49,25,"2021-W22"
"Age50_59",820695,267564,8901064,1396889,"Austria","AT",50,59,10,"2021-W22"
"Age60_69",775728,312355,8901064,1016016,"Austria","AT",60,69,10,"2021-W22"
"Age70_79",595797,380421,8901064,769199,"Austria","AT",70,79,10,"2021-W22"
"Age80+",456217,395121,8901064,474047,"Austria","AT",80,100,21,"2021-W22"
"Age<18",6499,3911,11522440,2320244,"Belgium","BE",0,17,18,"2021-W22"
"Age18_24",133227,78373,11522440,930629,"Belgium","BE",18,24,7,"2021-W22"
"Age25_49",1232820,477591,11522440,3751281,"Belgium","BE",25,49,25,"2021-W22"
"Age50_59",1139199,343069,11522440,1591660,"Belgium","BE",50,59,10,"2021-W22"
"Age60_69",1199728,610375,11522440,1347513,"Belgium","BE",60,69,10,"2021-W22"
"Age70_79",865733,575133,11522440,924351,"Belgium","BE",70,79,10,"2021-W22"
"Age80+",583042,397709,11522440,656762,"Belgium","BE",80,100,21,"2021-W22"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W22"
"Age18_24",22248,14391,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W22"
"Age25_49",249131,183488,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W22"
"Age50_59",157284,122030,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W22"
"Age60_69",199476,150908,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W22"
"Age70_79",161375,117954,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W22"
"Age80+",49402,34735,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W22"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W22"
"Age18_24",17229,883,888005,84850,"Cyprus","CY",18,24,7,"2021-W22"
"Age25_49",149389,79370,888005,330295,"Cyprus","CY",25,49,25,"2021-W22"
"Age50_59",69107,40305,888005,107634,"Cyprus","CY",50,59,10,"2021-W22"
"Age60_69",72338,46305,888005,94714,"Cyprus","CY",60,69,10,"2021-W22"
"Age70_79",58227,51724,888005,66429,"Cyprus","CY",70,79,10,"2021-W22"
"Age80+",30175,27898,888005,33530,"Cyprus","CY",80,100,21,"2021-W22"
"Age<18",3931,954,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W22"
"Age18_24",54918,25560,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W22"
"Age25_49",1269307,328539,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W22"
"Age50_59",802845,195041,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W22"
"Age60_69",895692,283557,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W22"
"Age70_79",833572,575118,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W22"
"Age80+",352658,293222,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W22"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W22"
"Age18_24",45960,25839,5822763,522153,"Denmark","DK",18,24,7,"2021-W22"
"Age25_49",295096,181796,5822763,1843666,"Denmark","DK",25,49,25,"2021-W22"
"Age50_59",596963,116287,5822763,800444,"Denmark","DK",50,59,10,"2021-W22"
"Age60_69",622563,242486,5822763,663646,"Denmark","DK",60,69,10,"2021-W22"
"Age70_79",557145,536893,5822763,564390,"Denmark","DK",70,79,10,"2021-W22"
"Age80+",273118,270533,5822763,272326,"Denmark","DK",80,100,21,"2021-W22"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W22"
"Age18_24",22367,6682,1328976,87626,"Estonia","EE",18,24,7,"2021-W22"
"Age25_49",161891,62030,1328976,460829,"Estonia","EE",25,49,25,"2021-W22"
"Age50_59",89195,45802,1328976,171453,"Estonia","EE",50,59,10,"2021-W22"
"Age60_69",97468,62444,1328976,163237,"Estonia","EE",60,69,10,"2021-W22"
"Age70_79",77881,60605,1328976,111342,"Estonia","EE",70,79,10,"2021-W22"
"Age80+",47383,41897,1328976,77445,"Estonia","EE",80,100,21,"2021-W22"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W22"
"Age18_24",22595,11573,10718565,782452,"Greece","EL",18,24,7,"2021-W22"
"Age25_49",924016,242364,10718565,3497414,"Greece","EL",25,49,25,"2021-W22"
"Age50_59",821668,345877,10718565,1515472,"Greece","EL",50,59,10,"2021-W22"
"Age60_69",888686,495910,10718565,1291651,"Greece","EL",60,69,10,"2021-W22"
"Age70_79",758656,603561,10718565,1003958,"Greece","EL",70,79,10,"2021-W22"
"Age80+",522574,473866,10718565,773240,"Greece","EL",80,100,21,"2021-W22"
"Age<18",4825,2845,47332614,8325756,"Spain","ES",0,17,18,"2021-W22"
"Age18_24",237931,121615,47332614,3303575,"Spain","ES",18,24,7,"2021-W22"
"Age25_49",2513166,1281269,47332614,16481919,"Spain","ES",25,49,25,"2021-W22"
"Age50_59",5323661,1299364,47332614,7035203,"Spain","ES",50,59,10,"2021-W22"
"Age60_69",4860433,1069031,47332614,5350604,"Spain","ES",60,69,10,"2021-W22"
"Age70_79",3877639,3611947,47332614,3984504,"Spain","ES",70,79,10,"2021-W22"
"Age80+",2907543,2839431,47332614,2851053,"Spain","ES",80,100,21,"2021-W22"
"Age<18",6010,281,5525292,1049057,"Finland","FI",0,17,18,"2021-W22"
"Age18_24",40677,8572,5525292,432594,"Finland","FI",18,24,7,"2021-W22"
"Age25_49",600579,82753,5525292,1728083,"Finland","FI",25,49,25,"2021-W22"
"Age50_59",556291,67464,5525292,724665,"Finland","FI",50,59,10,"2021-W22"
"Age60_69",607772,103118,5525292,716579,"Finland","FI",60,69,10,"2021-W22"
"Age70_79",541885,112300,5525292,561908,"Finland","FI",70,79,10,"2021-W22"
"Age80+",292359,239601,5525292,312406,"Finland","FI",80,100,21,"2021-W22"
"Age<18",43763,2766,67320216,14540168,"France","FR",0,17,18,"2021-W22"
"Age18_24",1418232,164489,67320216,5444270,"France","FR",18,24,7,"2021-W22"
"Age25_49",7534324,1499764,67320216,20684932,"France","FR",25,49,25,"2021-W22"
"Age50_59",5360495,1656961,67320216,8805539,"France","FR",50,59,10,"2021-W22"
"Age60_69",5846751,2664516,67320216,8007585,"France","FR",60,69,10,"2021-W22"
"Age70_79",4939814,3624257,67320216,5692912,"France","FR",70,79,10,"2021-W22"
"Age80+",3231089,2649701,67320216,4144810,"France","FR",80,100,21,"2021-W22"
"Age<18",1568,209,4058165,697325,"Croatia","HR",0,17,18,"2021-W22"
"Age18_24",43420,7588,4058165,321108,"Croatia","HR",18,24,7,"2021-W22"
"Age25_49",378286,87801,4058165,1319478,"Croatia","HR",25,49,25,"2021-W22"
"Age50_59",253486,79874,4058165,570899,"Croatia","HR",50,59,10,"2021-W22"
"Age60_69",335618,159813,4058165,562891,"Croatia","HR",60,69,10,"2021-W22"
"Age70_79",247084,166223,4058165,364156,"Croatia","HR",70,79,10,"2021-W22"
"Age80+",117750,92420,4058165,222308,"Croatia","HR",80,100,21,"2021-W22"
"Age<18",117822,6530,9769526,1709048,"Hungary","HU",0,17,18,"2021-W22"
"Age18_24",317066,172687,9769526,741094,"Hungary","HU",18,24,7,"2021-W22"
"Age25_49",1953448,1278501,9769526,3490565,"Hungary","HU",25,49,25,"2021-W22"
"Age50_59",826767,626805,9769526,1235206,"Hungary","HU",50,59,10,"2021-W22"
"Age60_69",974177,821275,9769526,1295058,"Hungary","HU",60,69,10,"2021-W22"
"Age70_79",726585,654284,9769526,859765,"Hungary","HU",70,79,10,"2021-W22"
"Age80+",323499,294908,9769526,438790,"Hungary","HU",80,100,21,"2021-W22"
"Age<18",4698,1944,4964440,1201635,"Ireland","IE",0,17,18,"2021-W22"
"Age18_24",64582,28359,4964440,433572,"Ireland","IE",18,24,7,"2021-W22"
"Age25_49",581987,220675,4964440,1749671,"Ireland","IE",25,49,25,"2021-W22"
"Age50_59",557567,135486,4964440,606007,"Ireland","IE",50,59,10,"2021-W22"
"Age60_69",463077,75899,4964440,480682,"Ireland","IE",60,69,10,"2021-W22"
"Age70_79",341056,322941,4964440,322167,"Ireland","IE",70,79,10,"2021-W22"
"Age80+",181653,176695,4964440,170706,"Ireland","IE",80,100,21,"2021-W22"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W22"
"Age18_24",12025,4045,364134,34868,"Iceland","IS",18,24,7,"2021-W22"
"Age25_49",64874,26070,364134,131004,"Iceland","IS",25,49,25,"2021-W22"
"Age50_59",38324,16873,364134,43992,"Iceland","IS",50,59,10,"2021-W22"
"Age60_69",35704,15454,364134,37414,"Iceland","IS",60,69,10,"2021-W22"
"Age70_79",23572,10685,364134,22890,"Iceland","IS",70,79,10,"2021-W22"
"Age80+",12545,12357,364134,12602,"Iceland","IS",80,100,21,"2021-W22"
"Age<18",44112,10131,59641488,9433159,"Italy","IT",0,17,18,"2021-W22"
"Age18_24",708032,227000,59641488,4121339,"Italy","IT",18,24,7,"2021-W22"
"Age25_49",5085339,2222689,59641488,18920355,"Italy","IT",25,49,25,"2021-W22"
"Age50_59",5443421,1764484,59641488,9414195,"Italy","IT",50,59,10,"2021-W22"
"Age60_69",5680279,2010694,59641488,7364364,"Italy","IT",60,69,10,"2021-W22"
"Age70_79",5073900,2147575,59641488,5968373,"Italy","IT",70,79,10,"2021-W22"
"Age80+",4149841,3771563,59641488,4419703,"Italy","IT",80,100,21,"2021-W22"
"Age<18",0,0,2794090,498821,"Lithuania","LT",0,17,18,"2021-W22"
"Age18_24",84,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W22"
"Age25_49",1252,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W22"
"Age50_59",702,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W22"
"Age60_69",354,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W22"
"Age70_79",27,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W22"
"Age80+",0,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W22"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W22"
"Age18_24",2146,1689,626108,52409,"Luxembourg","LU",18,24,7,"2021-W22"
"Age25_49",69128,14684,626108,239349,"Luxembourg","LU",25,49,25,"2021-W22"
"Age50_59",67254,34025,626108,89549,"Luxembourg","LU",50,59,10,"2021-W22"
"Age60_69",49428,38849,626108,61985,"Luxembourg","LU",60,69,10,"2021-W22"
"Age70_79",32065,21021,626108,38352,"Luxembourg","LU",70,79,10,"2021-W22"
"Age80+",21041,20190,626108,24925,"Luxembourg","LU",80,100,21,"2021-W22"
"Age<18",5967,324,1907675,359457,"Latvia","LV",0,17,18,"2021-W22"
"Age18_24",33770,16169,1907675,119249,"Latvia","LV",18,24,7,"2021-W22"
"Age25_49",200203,118373,1907675,639712,"Latvia","LV",25,49,25,"2021-W22"
"Age50_59",87565,53741,1907675,265997,"Latvia","LV",50,59,10,"2021-W22"
"Age60_69",93656,57105,1907675,241651,"Latvia","LV",60,69,10,"2021-W22"
"Age70_79",72905,54483,1907675,170557,"Latvia","LV",70,79,10,"2021-W22"
"Age80+",38232,28357,1907675,111052,"Latvia","LV",80,100,21,"2021-W22"
"Age<18",3123,504,514564,81948,"Malta","MT",0,17,18,"2021-W22"
"Age18_24",22186,9264,514564,42136,"Malta","MT",18,24,7,"2021-W22"
"Age25_49",143349,101844,514564,205154,"Malta","MT",25,49,25,"2021-W22"
"Age50_59",49193,29720,514564,59168,"Malta","MT",50,59,10,"2021-W22"
"Age60_69",55917,40332,514564,59551,"Malta","MT",60,69,10,"2021-W22"
"Age70_79",47070,44274,514564,44918,"Malta","MT",70,79,10,"2021-W22"
"Age80+",22279,21280,514564,21689,"Malta","MT",80,100,21,"2021-W22"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W22"
"Age18_24",45926,16205,5367580,470970,"Norway","NO",18,24,7,"2021-W22"
"Age25_49",306783,112736,5367580,1825133,"Norway","NO",25,49,25,"2021-W22"
"Age50_59",289497,90739,5367580,703830,"Norway","NO",50,59,10,"2021-W22"
"Age60_69",459300,235463,5367580,582495,"Norway","NO",60,69,10,"2021-W22"
"Age70_79",419629,398672,5367580,435834,"Norway","NO",70,79,10,"2021-W22"
"Age80+",239395,205489,5367580,230710,"Norway","NO",80,100,21,"2021-W22"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W22"
"Age18_24",732185,119767,37958138,2754264,"Poland","PL",18,24,7,"2021-W22"
"Age25_49",5045531,1522391,37958138,14035724,"Poland","PL",25,49,25,"2021-W22"
"Age50_59",2335497,1275330,37958138,4606379,"Poland","PL",50,59,10,"2021-W22"
"Age60_69",3268872,1725505,37958138,5179612,"Poland","PL",60,69,10,"2021-W22"
"Age70_79",2157283,1950734,37958138,2783163,"Poland","PL",70,79,10,"2021-W22"
