"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age60_69",1026750,1014579,706521,10327589,1108438,"Sweden","SE",60,69,10,"2021-W51"
"Age70_79",958923,950200,823273,10327589,989013,"Sweden","SE",70,79,10,"2021-W51"
"Age80+",512255,504278,434814,10327589,536306,"Sweden","SE",80,100,21,"2021-W51"
"Age<18",39046,34009,303,2095861,371395,"Slovenia","SI",0,17,18,"2021-W51"
"Age18_24",83835,63224,8162,2095861,141225,"Slovenia","SI",18,24,7,"2021-W51"
"Age25_49",416140,314245,78307,2095861,711365,"Slovenia","SI",25,49,25,"2021-W51"
"Age50_59",217421,185639,75407,2095861,303125,"Slovenia","SI",50,59,10,"2021-W51"
"Age60_69",220850,203132,117417,2095861,278944,"Slovenia","SI",60,69,10,"2021-W51"
"Age70_79",160628,152786,105092,2095861,175640,"Slovenia","SI",70,79,10,"2021-W51"
"Age80+",101622,96940,61405,2095861,114167,"Slovenia","SI",80,100,21,"2021-W51"
"Age10_14",34572,28206,32,5457873,279531,"Slovakia","SK",10,14,5,"2021-W51"
"Age15_17",58918,51528,305,5457873,156256,"Slovakia","SK",15,17,3,"2021-W51"
"Age18_24",207324,169717,19720,5457873,398739,"Slovakia","SK",18,24,7,"2021-W51"
"Age25_49",1088571,939803,198656,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W51"
"Age5_9",284,105,0,5457873,290061,"Slovakia","SK",5,9,5,"2021-W51"
"Age50_59",433209,390531,117819,5457873,704900,"Slovakia","SK",50,59,10,"2021-W51"
"Age60_69",476216,443171,274278,5457873,689318,"Slovakia","SK",60,69,10,"2021-W51"
"Age70_79",314838,298630,208106,5457873,391090,"Slovakia","SK",70,79,10,"2021-W51"
"Age80+",123141,114994,72824,5457873,184680,"Slovakia","SK",80,100,21,"2021-W51"
"Age0_4",1419,662,3,8901064,435835,"Austria","AT",0,4,5,"2021-W52"
"Age10_14",180747,142955,9556,8901064,421998,"Austria","AT",10,14,5,"2021-W52"
"Age15_17",193810,173606,28489,8901064,259561,"Austria","AT",15,17,3,"2021-W52"
"Age18_24",534184,437508,215581,8901064,696064,"Austria","AT",18,24,7,"2021-W52"
"Age25_49",2356661,2036444,1222256,8901064,3006228,"Austria","AT",25,49,25,"2021-W52"
"Age5_9",76555,40057,25,8901064,425227,"Austria","AT",5,9,5,"2021-W52"
"Age50_59",1174007,1069887,793319,8901064,1396889,"Austria","AT",50,59,10,"2021-W52"
"Age60_69",936705,883136,717937,8901064,1016016,"Austria","AT",60,69,10,"2021-W52"
"Age70_79",672872,643197,557131,8901064,769199,"Austria","AT",70,79,10,"2021-W52"
"Age80+",503989,477352,409333,8901064,474047,"Austria","AT",80,100,21,"2021-W52"
"Age<18",701884,672831,14292,11522440,2320244,"Belgium","BE",0,17,18,"2021-W52"
"Age18_24",774334,694669,152013,11522440,930629,"Belgium","BE",18,24,7,"2021-W52"
"Age25_49",3199285,2953486,1006719,11522440,3751281,"Belgium","BE",25,49,25,"2021-W52"
"Age50_59",1457810,1367163,831694,11522440,1591660,"Belgium","BE",50,59,10,"2021-W52"
"Age60_69",1274729,1238338,1025089,11522440,1347513,"Belgium","BE",60,69,10,"2021-W52"
"Age70_79",896769,875998,812465,11522440,924351,"Belgium","BE",70,79,10,"2021-W52"
"Age80+",603267,573461,529108,11522440,656762,"Belgium","BE",80,100,21,"2021-W52"
"Age<18",21059,18282,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W52"
"Age18_24",111956,61232,3179,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W52"
"Age25_49",755175,472508,49591,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W52"
"Age50_59",360006,264047,47048,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W52"
"Age60_69",370213,312178,79958,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W52"
"Age70_79",274048,247250,73680,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W52"
"Age80+",83600,76082,21604,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W52"
"Age10_14",12647,9709,0,888005,46307,"Cyprus","CY",10,14,5,"2021-W52"
"Age15_17",15753,14098,13,888005,28169,"Cyprus","CY",15,17,3,"2021-W52"
"Age18_24",59006,53570,9344,888005,84850,"Cyprus","CY",18,24,7,"2021-W52"
"Age25_49",275062,257971,95044,888005,330295,"Cyprus","CY",25,49,25,"2021-W52"
"Age5_9",883,0,0,888005,48875,"Cyprus","CY",5,9,5,"2021-W52"
"Age50_59",93550,89379,52773,888005,107634,"Cyprus","CY",50,59,10,"2021-W52"
"Age60_69",86684,84685,59097,888005,94714,"Cyprus","CY",60,69,10,"2021-W52"
"Age70_79",64966,63774,53536,888005,66429,"Cyprus","CY",70,79,10,"2021-W52"
"Age80+",32138,32097,26141,888005,33530,"Cyprus","CY",80,100,21,"2021-W52"
"Age10_14",164209,143510,17,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W52"
"Age15_17",186347,177319,566,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W52"
"Age18_24",462185,400529,20260,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W52"
"Age25_49",2553394,2293051,415302,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W52"
"Age5_9",9180,13,0,10693939,563395,"Czech Republic","CZ",5,9,5,"2021-W52"
"Age50_59",1047196,967150,382314,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W52"
"Age60_69",1052178,983717,635592,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W52"
"Age70_79",941153,896694,674354,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W52"
"Age80+",406537,387145,293700,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W52"
"Age0_4",23,3,0,5822763,307888,"Denmark","DK",0,4,5,"2021-W52"
"Age10_14",228765,167979,152,5822763,338629,"Denmark","DK",10,14,5,"2021-W52"
"Age15_17",182116,176815,1874,5822763,203020,"Denmark","DK",15,17,3,"2021-W52"
"Age18_24",437644,420982,155967,5822763,522153,"Denmark","DK",18,24,7,"2021-W52"
"Age25_49",1594063,1513569,675565,5822763,1843666,"Denmark","DK",25,49,25,"2021-W52"
"Age5_9",110618,13669,1,5822763,306601,"Denmark","DK",5,9,5,"2021-W52"
"Age50_59",756322,750728,617318,5822763,800444,"Denmark","DK",50,59,10,"2021-W52"
"Age60_69",647430,644744,584753,5822763,663646,"Denmark","DK",60,69,10,"2021-W52"
"Age70_79",566266,564826,541147,5822763,564390,"Denmark","DK",70,79,10,"2021-W52"
"Age80+",283659,282682,270611,5822763,272326,"Denmark","DK",80,100,21,"2021-W52"
"Age<18",47331,43562,434,1328976,257044,"Estonia","EE",0,17,18,"2021-W52"
"Age18_24",63634,49871,7542,1328976,87626,"Estonia","EE",18,24,7,"2021-W52"
"Age25_49",320880,258821,69893,1328976,460829,"Estonia","EE",25,49,25,"2021-W52"
"Age50_59",130753,114212,50265,1328976,171453,"Estonia","EE",50,59,10,"2021-W52"
"Age60_69",127328,116305,65693,1328976,163237,"Estonia","EE",60,69,10,"2021-W52"
"Age70_79",90473,85738,59504,1328976,111342,"Estonia","EE",70,79,10,"2021-W52"
"Age80+",55664,51757,38708,1328976,77445,"Estonia","EE",80,100,21,"2021-W52"
"Age0_4",12,6,0,10718565,461955,"Greece","EL",0,4,5,"2021-W52"
"Age10_14",132300,100908,12,10718565,553606,"Greece","EL",10,14,5,"2021-W52"
"Age15_17",171791,151023,108,10718565,326859,"Greece","EL",15,17,3,"2021-W52"
"Age18_24",561256,400013,97377,10718565,782452,"Greece","EL",18,24,7,"2021-W52"
"Age25_49",2651957,2206058,861558,10718565,3497414,"Greece","EL",25,49,25,"2021-W52"
"Age5_9",11906,6,1,10718565,511958,"Greece","EL",5,9,5,"2021-W52"
"Age50_59",1258608,1136600,671414,10718565,1515472,"Greece","EL",50,59,10,"2021-W52"
"Age60_69",1150167,1065928,792980,10718565,1291651,"Greece","EL",60,69,10,"2021-W52"
"Age70_79",898097,849544,697652,10718565,1003958,"Greece","EL",70,79,10,"2021-W52"
"Age80+",647376,580606,462354,10718565,773240,"Greece","EL",80,100,21,"2021-W52"
"Age0_4",792,365,2,47332614,2011885,"Spain","ES",0,4,5,"2021-W52"
"Age10_14",1842353,1102604,1010,47332614,2535060,"Spain","ES",10,14,5,"2021-W52"
"Age15_17",1345119,1136047,1610,47332614,1448603,"Spain","ES",15,17,3,"2021-W52"
"Age18_24",2938871,2316862,12949,47332614,3303575,"Spain","ES",18,24,7,"2021-W52"
"Age25_49",14280403,11794379,117921,47332614,16481919,"Spain","ES",25,49,25,"2021-W52"
"Age5_9",413713,582,1,47332614,2330208,"Spain","ES",5,9,5,"2021-W52"
"Age50_59",6744988,5714935,128742,47332614,7035203,"Spain","ES",50,59,10,"2021-W52"
"Age60_69",5321406,4881138,128329,47332614,5350604,"Spain","ES",60,69,10,"2021-W52"
"Age70_79",3960993,3781346,3341395,47332614,3984504,"Spain","ES",70,79,10,"2021-W52"
"Age80+",2947431,2893320,2452352,47332614,2851053,"Spain","ES",80,100,21,"2021-W52"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W52"
"Age10_14",160750,132487,442,5525292,308825,"Finland","FI",10,14,5,"2021-W52"
"Age15_17",159222,143692,1018,5525292,178021,"Finland","FI",15,17,3,"2021-W52"
"Age18_24",357511,324714,11500,5525292,432594,"Finland","FI",18,24,7,"2021-W52"
"Age25_49",1487191,1394603,148585,5525292,1728083,"Finland","FI",25,49,25,"2021-W52"
"Age5_9",3821,1,0,5525292,306287,"Finland","FI",5,9,5,"2021-W52"
"Age50_59",655590,633037,161202,5525292,724665,"Finland","FI",50,59,10,"2021-W52"
"Age60_69",668092,652390,298709,5525292,716579,"Finland","FI",60,69,10,"2021-W52"
"Age70_79",566603,559427,378553,5525292,561908,"Finland","FI",70,79,10,"2021-W52"
"Age80+",301251,299170,239515,5525292,312406,"Finland","FI",80,100,21,"2021-W52"
"Age<18",4144020,3532326,122399,67320216,14540168,"France","FR",0,17,18,"2021-W52"
"Age18_24",5144326,4508909,1366654,67320216,5444270,"France","FR",18,24,7,"2021-W52"
"Age25_49",18763890,16879706,6455072,67320216,20684932,"France","FR",25,49,25,"2021-W52"
"Age50_59",8232012,7655187,4501939,67320216,8805539,"France","FR",50,59,10,"2021-W52"
"Age60_69",7386808,7040422,5160947,67320216,8007585,"France","FR",60,69,10,"2021-W52"
"Age70_79",5641813,5465770,4513268,67320216,5692912,"France","FR",70,79,10,"2021-W52"
"Age80+",3653806,3508287,2761579,67320216,4144810,"France","FR",80,100,21,"2021-W52"
"Age0_4",122,86,10,4058165,182408,"Croatia","HR",0,4,5,"2021-W52"
"Age10_14",7094,5152,16,4058165,202389,"Croatia","HR",10,14,5,"2021-W52"
"Age15_17",22671,18127,195,4058165,115854,"Croatia","HR",15,17,3,"2021-W52"
"Age18_24",146406,111688,5580,4058165,321108,"Croatia","HR",18,24,7,"2021-W52"
"Age25_49",780700,626812,75262,4058165,1319478,"Croatia","HR",25,49,25,"2021-W52"
"Age5_9",237,33,2,4058165,196674,"Croatia","HR",5,9,5,"2021-W52"
"Age50_59",405310,353477,75210,4058165,570899,"Croatia","HR",50,59,10,"2021-W52"
"Age60_69",450661,417189,149027,4058165,562891,"Croatia","HR",60,69,10,"2021-W52"
"Age70_79",303015,288374,146095,4058165,364156,"Croatia","HR",70,79,10,"2021-W52"
"Age80+",144794,136036,69985,4058165,222308,"Croatia","HR",80,100,21,"2021-W52"
"Age<18",374475,309488,5935,9769526,1709048,"Hungary","HU",0,17,18,"2021-W52"
"Age18_24",410126,355025,113844,9769526,741094,"Hungary","HU",18,24,7,"2021-W52"
"Age25_49",2334211,2104569,933015,9769526,3490565,"Hungary","HU",25,49,25,"2021-W52"
"Age50_59",944904,877982,516569,9769526,1235206,"Hungary","HU",50,59,10,"2021-W52"
"Age60_69",1044819,1001185,722563,9769526,1295058,"Hungary","HU",60,69,10,"2021-W52"
"Age70_79",758284,740295,603472,9769526,859765,"Hungary","HU",70,79,10,"2021-W52"
"Age80+",340301,331021,259184,9769526,438790,"Hungary","HU",80,100,21,"2021-W52"
"Age0_4",6,4,69,4964440,311481,"Ireland","IE",0,4,5,"2021-W52"
"Age10_14",156864,148442,745,4964440,348422,"Ireland","IE",10,14,5,"2021-W52"
"Age15_17",156662,152190,19186,4964440,195570,"Ireland","IE",15,17,3,"2021-W52"
"Age18_24",380513,290643,104341,4964440,433572,"Ireland","IE",18,24,7,"2021-W52"
"Age25_49",1570769,1476451,740726,4964440,1749671,"Ireland","IE",25,49,25,"2021-W52"
"Age5_9",420,3,5,4964440,346162,"Ireland","IE",5,9,5,"2021-W52"
"Age50_59",605410,528355,462135,4964440,606007,"Ireland","IE",50,59,10,"2021-W52"
"Age60_69",488899,475834,420156,4964440,480682,"Ireland","IE",60,69,10,"2021-W52"
"Age70_79",350737,348064,319739,4964440,322167,"Ireland","IE",70,79,10,"2021-W52"
"Age80+",189094,186213,167132,4964440,170706,"Ireland","IE",80,100,21,"2021-W52"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W52"
"Age10_14",10896,9865,11,364134,23630,"Iceland","IS",10,14,5,"2021-W52"
"Age15_17",12332,11929,2994,364134,13145,"Iceland","IS",15,17,3,"2021-W52"
"Age18_24",30337,17232,18642,364134,34868,"Iceland","IS",18,24,7,"2021-W52"
"Age25_49",115462,77483,77420,364134,131004,"Iceland","IS",25,49,25,"2021-W52"
"Age5_9",15,1,0,364134,23227,"Iceland","IS",5,9,5,"2021-W52"
"Age50_59",40870,36792,34375,364134,43992,"Iceland","IS",50,59,10,"2021-W52"
"Age60_69",37285,36250,32868,364134,37414,"Iceland","IS",60,69,10,"2021-W52"
"Age70_79",24899,24479,22563,364134,22890,"Iceland","IS",70,79,10,"2021-W52"
"Age80+",13759,13622,11564,364134,12602,"Iceland","IS",80,100,21,"2021-W52"
"Age<18",2965666,2322372,30554,59641488,9433159,"Italy","IT",0,17,18,"2021-W52"
"Age18_24",3728734,3304256,572395,59641488,4121339,"Italy","IT",18,24,7,"2021-W52"
"Age25_49",15950694,14272285,4145443,59641488,18920355,"Italy","IT",25,49,25,"2021-W52"
"Age50_59",8506568,7541659,3768467,59641488,9414195,"Italy","IT",50,59,10,"2021-W52"
"Age60_69",6863686,6047049,3781922,59641488,7364364,"Italy","IT",60,69,10,"2021-W52"
"Age70_79",5606531,5189887,3609671,59641488,5968373,"Italy","IT",70,79,10,"2021-W52"
"Age80+",4367551,4157488,3266520,59641488,4419703,"Italy","IT",80,100,21,"2021-W52"
"Age0_4",31,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2021-W52"
"Age10_14",32211,25907,32,2794090,132642,"Lithuania","LT",10,14,5,"2021-W52"
"Age15_17",45928,42166,344,2794090,76077,"Lithuania","LT",15,17,3,"2021-W52"
"Age18_24",159228,124664,30630,2794090,209209,"Lithuania","LT",18,24,7,"2021-W52"
"Age25_49",739326,558085,176966,2794090,914337,"Lithuania","LT",25,49,25,"2021-W52"
"Age5_9",3282,0,0,2794090,144512,"Lithuania","LT",5,9,5,"2021-W52"
"Age50_59",337654,272308,107083,2794090,419039,"Lithuania","LT",50,59,10,"2021-W52"
"Age60_69",3e+05,264832,137129,2794090,351248,"Lithuania","LT",60,69,10,"2021-W52"
"Age70_79",192443,179251,115286,2794090,236890,"Lithuania","LT",70,79,10,"2021-W52"
"Age80+",107008,99310,64738,2794090,164546,"Lithuania","LT",80,100,21,"2021-W52"
"Age10_14",17293,14923,28,626108,33101,"Luxembourg","LU",10,14,5,"2021-W52"
"Age15_17",16101,14934,45,626108,19462,"Luxembourg","LU",15,17,3,"2021-W52"
"Age18_24",38425,28648,7295,626108,52409,"Luxembourg","LU",18,24,7,"2021-W52"
"Age25_49",187663,157455,54281,626108,239349,"Luxembourg","LU",25,49,25,"2021-W52"
"Age5_9",1104,1,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W52"
"Age50_59",77993,67596,48611,626108,89549,"Luxembourg","LU",50,59,10,"2021-W52"
"Age60_69",55672,51750,44443,626108,61985,"Luxembourg","LU",60,69,10,"2021-W52"
"Age70_79",35091,34196,28276,626108,38352,"Luxembourg","LU",70,79,10,"2021-W52"
"Age80+",23646,22982,19497,626108,24925,"Luxembourg","LU",80,100,21,"2021-W52"
"Age0_4",0,1,0,1907675,103060,"Latvia","LV",0,4,5,"2021-W52"
"Age10_14",32801,28567,806,1907675,102501,"Latvia","LV",10,14,5,"2021-W52"
"Age15_17",37080,34613,860,1907675,54269,"Latvia","LV",15,17,3,"2021-W52"
"Age18_24",94036,71468,8337,1907675,119249,"Latvia","LV",18,24,7,"2021-W52"
"Age25_49",490659,350623,74880,1907675,639712,"Latvia","LV",25,49,25,"2021-W52"
"Age5_9",1223,3,6,1907675,99627,"Latvia","LV",5,9,5,"2021-W52"
"Age50_59",209748,150135,42240,1907675,265997,"Latvia","LV",50,59,10,"2021-W52"
"Age60_69",195930,152957,53853,1907675,241651,"Latvia","LV",60,69,10,"2021-W52"
"Age70_79",127736,106414,47795,1907675,170557,"Latvia","LV",70,79,10,"2021-W52"
"Age80+",70842,55902,25604,1907675,111052,"Latvia","LV",80,100,21,"2021-W52"
"Age<18",26980,21575,137,514564,81948,"Malta","MT",0,17,18,"2021-W52"
"Age18_24",35335,29459,8214,514564,42136,"Malta","MT",18,24,7,"2021-W52"
"Age25_49",190126,166092,70335,514564,205154,"Malta","MT",25,49,25,"2021-W52"
"Age50_59",53254,50341,43449,514564,59168,"Malta","MT",50,59,10,"2021-W52"
"Age60_69",57117,55118,53085,514564,59551,"Malta","MT",60,69,10,"2021-W52"
"Age70_79",47634,46689,37119,514564,44918,"Malta","MT",70,79,10,"2021-W52"
"Age80+",22629,22390,17395,514564,21689,"Malta","MT",80,100,21,"2021-W52"
"Age<18",323185,108056,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W52"
"Age18_24",422397,387893,30724,5367580,470970,"Norway","NO",18,24,7,"2021-W52"
"Age25_49",1620705,1528260,246988,5367580,1825133,"Norway","NO",25,49,25,"2021-W52"
"Age50_59",677843,662192,260270,5367580,703830,"Norway","NO",50,59,10,"2021-W52"
"Age60_69",569441,564794,405021,5367580,582495,"Norway","NO",60,69,10,"2021-W52"
"Age70_79",444234,443966,408557,5367580,435834,"Norway","NO",70,79,10,"2021-W52"
"Age80+",226543,225212,205030,5367580,230710,"Norway","NO",80,100,21,"2021-W52"
"Age0_4",19,19,3,37958138,1921497,"Poland","PL",0,4,5,"2021-W52"
"Age10_14",607218,455254,103,37958138,1998280,"Poland","PL",10,14,5,"2021-W52"
"Age15_17",547871,511763,529,37958138,1051166,"Poland","PL",15,17,3,"2021-W52"
"Age18_24",1510890,1120064,120776,37958138,2754264,"Poland","PL",18,24,7,"2021-W52"
"Age25_49",8367563,6568694,1440584,37958138,14035724,"Poland","PL",25,49,25,"2021-W52"
"Age5_9",136277,87,1,37958138,1942294,"Poland","PL",5,9,5,"2021-W52"
"Age50_59",3121742,2738322,1146991,37958138,4606379,"Poland","PL",50,59,10,"2021-W52"
"Age60_69",3863300,3620132,1897847,37958138,5179612,"Poland","PL",60,69,10,"2021-W52"
"Age70_79",2381094,2329784,1624735,37958138,2783163,"Poland","PL",70,79,10,"2021-W52"
"Age80+",1107516,1080692,693860,37958138,1685759,"Poland","PL",80,100,21,"2021-W52"
"Age0_4",15,10,0,10295909,436202,"Portugal","PT",0,4,5,"2021-W52"
"Age10_14",361279,249277,180,10295909,504940,"Portugal","PT",10,14,5,"2021-W52"
"Age15_17",300424,266002,477,10295909,320065,"Portugal","PT",15,17,3,"2021-W52"
"Age18_24",756697,425226,28623,10295909,775701,"Portugal","PT",18,24,7,"2021-W52"
"Age25_49",3274186,2425104,310792,10295909,3360653,"Portugal","PT",25,49,25,"2021-W52"
"Age5_9",24154,27,0,10295909,455843,"Portugal","PT",5,9,5,"2021-W52"
"Age50_59",1489775,1162511,409862,10295909,1485319,"Portugal","PT",50,59,10,"2021-W52"
"Age60_69",1354678,1195156,863415,10295909,1299674,"Portugal","PT",60,69,10,"2021-W52"
"Age70_79",1051448,987794,870964,10295909,981649,"Portugal","PT",70,79,10,"2021-W52"
"Age80+",700720,666637,599450,10295909,675863,"Portugal","PT",80,100,21,"2021-W52"
"Age<18",249499,232613,4419,19328838,3644619,"Romania","RO",0,17,18,"2021-W52"
"Age18_24",679582,433343,51155,19328838,1414236,"Romania","RO",18,24,7,"2021-W52"
"Age25_49",3311281,2244182,364204,19328838,6769359,"Romania","RO",25,49,25,"2021-W52"
"Age50_59",1419330,1049320,226011,19328838,2541550,"Romania","RO",50,59,10,"2021-W52"
"Age60_69",1308956,1086490,275318,19328838,2499205,"Romania","RO",60,69,10,"2021-W52"
"Age70_79",738018,637088,168879,19328838,1531033,"Romania","RO",70,79,10,"2021-W52"
"Age80+",243675,209956,54963,19328838,928836,"Romania","RO",80,100,21,"2021-W52"
"Age15_17",277746,249763,518,10327589,345687,"Sweden","SE",15,17,3,"2021-W52"
"Age18_24",643795,593481,24687,10327589,810921,"Sweden","SE",18,24,7,"2021-W52"
"Age25_49",2819857,2698779,241075,10327589,3404540,"Sweden","SE",25,49,25,"2021-W52"
"Age50_59",1181426,1161425,298441,10327589,1297863,"Sweden","SE",50,59,10,"2021-W52"
"Age60_69",1027051,1015145,740394,10327589,1108438,"Sweden","SE",60,69,10,"2021-W52"
"Age70_79",959042,950388,831149,10327589,989013,"Sweden","SE",70,79,10,"2021-W52"
"Age80+",512273,504316,436254,10327589,536306,"Sweden","SE",80,100,21,"2021-W52"
"Age<18",39740,34531,377,2095861,371395,"Slovenia","SI",0,17,18,"2021-W52"
"Age18_24",84022,63567,9939,2095861,141225,"Slovenia","SI",18,24,7,"2021-W52"
"Age25_49",416716,315701,85794,2095861,711365,"Slovenia","SI",25,49,25,"2021-W52"
"Age50_59",217583,186226,80319,2095861,303125,"Slovenia","SI",50,59,10,"2021-W52"
"Age60_69",220965,203584,120968,2095861,278944,"Slovenia","SI",60,69,10,"2021-W52"
"Age70_79",160706,153072,107025,2095861,175640,"Slovenia","SI",70,79,10,"2021-W52"
"Age80+",101709,97101,62723,2095861,114167,"Slovenia","SI",80,100,21,"2021-W52"
"Age10_14",35143,29162,40,5457873,279531,"Slovakia","SK",10,14,5,"2021-W52"
"Age15_17",59368,52605,397,5457873,156256,"Slovakia","SK",15,17,3,"2021-W52"
"Age18_24",208082,171319,27719,5457873,398739,"Slovakia","SK",18,24,7,"2021-W52"
"Age25_49",1091330,947180,244499,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W52"
"Age5_9",289,107,0,5457873,290061,"Slovakia","SK",5,9,5,"2021-W52"
"Age50_59",433973,392886,139599,5457873,704900,"Slovakia","SK",50,59,10,"2021-W52"
"Age60_69",478023,445241,294133,5457873,689318,"Slovakia","SK",60,69,10,"2021-W52"
"Age70_79",315781,299725,215841,5457873,391090,"Slovakia","SK",70,79,10,"2021-W52"
"Age80+",123558,115418,76033,5457873,184680,"Slovakia","SK",80,100,21,"2021-W52"
"Age0_4",1595,783,6,8901064,435835,"Austria","AT",0,4,5,"2022-W01"
"Age10_14",186569,154099,15023,8901064,421998,"Austria","AT",10,14,5,"2022-W01"
"Age15_17",195660,176773,38928,8901064,259561,"Austria","AT",15,17,3,"2022-W01"
"Age18_24",536935,442612,239864,8901064,696064,"Austria","AT",18,24,7,"2022-W01"
"Age25_49",2364412,2054648,1310164,8901064,3006228,"Austria","AT",25,49,25,"2022-W01"
"Age5_9",82940,53799,31,8901064,425227,"Austria","AT",5,9,5,"2022-W01"
"Age50_59",1175759,1075299,829776,8901064,1396889,"Austria","AT",50,59,10,"2022-W01"
"Age60_69",937768,887248,738678,8901064,1016016,"Austria","AT",60,69,10,"2022-W01"
"Age70_79",673571,645616,565116,8901064,769199,"Austria","AT",70,79,10,"2022-W01"
"Age80+",504762,479301,412482,8901064,474047,"Austria","AT",80,100,21,"2022-W01"
"Age<18",723423,677035,22911,11522440,2320244,"Belgium","BE",0,17,18,"2022-W01"
"Age18_24",776118,697017,218922,11522440,930629,"Belgium","BE",18,24,7,"2022-W01"
"Age25_49",3204187,2959696,1412030,11522440,3751281,"Belgium","BE",25,49,25,"2022-W01"
"Age50_59",1458694,1368319,1080778,11522440,1591660,"Belgium","BE",50,59,10,"2022-W01"
"Age60_69",1275223,1239017,1113443,11522440,1347513,"Belgium","BE",60,69,10,"2022-W01"
"Age70_79",897022,876384,823630,11522440,924351,"Belgium","BE",70,79,10,"2022-W01"
"Age80+",603438,573717,532534,11522440,656762,"Belgium","BE",80,100,21,"2022-W01"
"Age<18",22315,19201,5,6951482,1189680,"Bulgaria","BG",0,17,18,"2022-W01"
"Age18_24",113816,62800,5123,6951482,427191,"Bulgaria","BG",18,24,7,"2022-W01"
"Age25_49",764776,480938,72210,6951482,2402352,"Bulgaria","BG",25,49,25,"2022-W01"
"Age50_59",363482,267797,65797,6951482,953355,"Bulgaria","BG",50,59,10,"2022-W01"
"Age60_69",373790,316364,109788,6951482,938635,"Bulgaria","BG",60,69,10,"2022-W01"
"Age70_79",277442,250573,102299,6951482,701964,"Bulgaria","BG",70,79,10,"2022-W01"
"Age80+",84891,77195,30237,6951482,338305,"Bulgaria","BG",80,100,21,"2022-W01"
"Age10_14",13808,10595,0,888005,46307,"Cyprus","CY",10,14,5,"2022-W01"
"Age15_17",15972,14793,25,888005,28169,"Cyprus","CY",15,17,3,"2022-W01"
"Age18_24",59395,54630,12760,888005,84850,"Cyprus","CY",18,24,7,"2022-W01"
"Age25_49",276094,260192,110913,888005,330295,"Cyprus","CY",25,49,25,"2022-W01"
"Age5_9",1903,62,0,888005,48875,"Cyprus","CY",5,9,5,"2022-W01"
"Age50_59",93726,89816,57858,888005,107634,"Cyprus","CY",50,59,10,"2022-W01"
"Age60_69",86767,84942,63337,888005,94714,"Cyprus","CY",60,69,10,"2022-W01"
"Age70_79",65007,63867,54900,888005,66429,"Cyprus","CY",70,79,10,"2022-W01"
"Age80+",32166,32149,26630,888005,33530,"Cyprus","CY",80,100,21,"2022-W01"
"Age0_4",1,0,0,10693939,568823,"Czech Republic","CZ",0,4,5,"2022-W01"
"Age10_14",171795,149473,28,10693939,577984,"Czech Republic","CZ",10,14,5,"2022-W01"
"Age15_17",187805,180491,686,10693939,289263,"Czech Republic","CZ",15,17,3,"2022-W01"
"Age18_24",464868,405243,35568,10693939,671799,"Czech Republic","CZ",18,24,7,"2022-W01"
"Age25_49",2563495,2312610,643318,10693939,3899741,"Czech Republic","CZ",25,49,25,"2022-W01"
"Age5_9",15643,1416,0,10693939,563395,"Czech Republic","CZ",5,9,5,"2022-W01"
"Age50_59",1049012,971481,484836,10693939,1339737,"Czech Republic","CZ",50,59,10,"2022-W01"
"Age60_69",1053494,987236,691785,10693939,1330494,"Czech Republic","CZ",60,69,10,"2022-W01"
"Age70_79",942012,899078,707233,10693939,1011603,"Czech Republic","CZ",70,79,10,"2022-W01"
"Age80+",406942,388353,302032,10693939,441100,"Czech Republic","CZ",80,100,21,"2022-W01"
"Age0_4",27,4,0,5822763,307888,"Denmark","DK",0,4,5,"2022-W01"
"Age10_14",233910,193559,218,5822763,338629,"Denmark","DK",10,14,5,"2022-W01"
"Age15_17",182583,178150,3637,5822763,203020,"Denmark","DK",15,17,3,"2022-W01"
"Age18_24",438640,423350,209306,5822763,522153,"Denmark","DK",18,24,7,"2022-W01"
"Age25_49",1596983,1522018,856340,5822763,1843666,"Denmark","DK",25,49,25,"2022-W01"
"Age5_9",119724,52815,2,5822763,306601,"Denmark","DK",5,9,5,"2022-W01"
