"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age60_69",172432,151213,2095861,278944,"Slovenia","SI",60,69,10,"2021-W25"
"Age70_79",129988,120813,2095861,175640,"Slovenia","SI",70,79,10,"2021-W25"
"Age80+",77747,69921,2095861,114167,"Slovenia","SI",80,100,21,"2021-W25"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W25"
"Age18_24",107211,53627,5457873,398739,"Slovakia","SK",18,24,7,"2021-W25"
"Age25_49",741450,504810,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W25"
"Age50_59",331175,274736,5457873,704900,"Slovakia","SK",50,59,10,"2021-W25"
"Age60_69",405999,375713,5457873,689318,"Slovakia","SK",60,69,10,"2021-W25"
"Age70_79",263251,249937,5457873,391090,"Slovakia","SK",70,79,10,"2021-W25"
"Age80+",92903,86692,5457873,184680,"Slovakia","SK",80,100,21,"2021-W25"
"Age<18",91666,11772,8901064,1542621,"Austria","AT",0,17,18,"2021-W26"
"Age18_24",300078,117798,8901064,696064,"Austria","AT",18,24,7,"2021-W26"
"Age25_49",1647681,830484,8901064,3006228,"Austria","AT",25,49,25,"2021-W26"
"Age50_59",969156,666064,8901064,1396889,"Austria","AT",50,59,10,"2021-W26"
"Age60_69",823072,660541,8901064,1016016,"Austria","AT",60,69,10,"2021-W26"
"Age70_79",615364,545651,8901064,769199,"Austria","AT",70,79,10,"2021-W26"
"Age80+",465118,432400,8901064,474047,"Austria","AT",80,100,21,"2021-W26"
"Age<18",94206,5559,11522440,2320244,"Belgium","BE",0,17,18,"2021-W26"
"Age18_24",480214,114795,11522440,930629,"Belgium","BE",18,24,7,"2021-W26"
"Age25_49",2776904,921945,11522440,3751281,"Belgium","BE",25,49,25,"2021-W26"
"Age50_59",1382770,709787,11522440,1591660,"Belgium","BE",50,59,10,"2021-W26"
"Age60_69",1232865,934189,11522440,1347513,"Belgium","BE",60,69,10,"2021-W26"
"Age70_79",874620,706370,11522440,924351,"Belgium","BE",70,79,10,"2021-W26"
"Age80+",589288,548865,11522440,656762,"Belgium","BE",80,100,21,"2021-W26"
"Age<18",1181,452,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W26"
"Age18_24",28638,21406,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W26"
"Age25_49",292317,239164,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W26"
"Age50_59",180004,152853,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W26"
"Age60_69",226464,196506,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W26"
"Age70_79",183693,160821,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W26"
"Age80+",56794,49175,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W26"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W26"
"Age18_24",27076,17170,888005,84850,"Cyprus","CY",18,24,7,"2021-W26"
"Age25_49",190659,138588,888005,330295,"Cyprus","CY",25,49,25,"2021-W26"
"Age50_59",78340,62568,888005,107634,"Cyprus","CY",50,59,10,"2021-W26"
"Age60_69",78206,65895,888005,94714,"Cyprus","CY",60,69,10,"2021-W26"
"Age70_79",61259,57178,888005,66429,"Cyprus","CY",70,79,10,"2021-W26"
"Age80+",31205,29411,888005,33530,"Cyprus","CY",80,100,21,"2021-W26"
"Age<18",48503,2829,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W26"
"Age18_24",229992,44285,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W26"
"Age25_49",1823504,802565,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W26"
"Age50_59",875941,697675,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W26"
"Age60_69",950033,787712,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W26"
"Age70_79",860807,760236,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W26"
"Age80+",359923,330417,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W26"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W26"
"Age18_24",305046,30129,5822763,522153,"Denmark","DK",18,24,7,"2021-W26"
"Age25_49",838731,211820,5822763,1843666,"Denmark","DK",25,49,25,"2021-W26"
"Age50_59",733146,417461,5822763,800444,"Denmark","DK",50,59,10,"2021-W26"
"Age60_69",636117,598358,5822763,663646,"Denmark","DK",60,69,10,"2021-W26"
"Age70_79",560702,554814,5822763,564390,"Denmark","DK",70,79,10,"2021-W26"
"Age80+",274164,273684,5822763,272326,"Denmark","DK",80,100,21,"2021-W26"
"Age<18",6750,994,1328976,257044,"Estonia","EE",0,17,18,"2021-W26"
"Age18_24",31905,13246,1328976,87626,"Estonia","EE",18,24,7,"2021-W26"
"Age25_49",198109,125509,1328976,460829,"Estonia","EE",25,49,25,"2021-W26"
"Age50_59",96441,83470,1328976,171453,"Estonia","EE",50,59,10,"2021-W26"
"Age60_69",101787,93092,1328976,163237,"Estonia","EE",60,69,10,"2021-W26"
"Age70_79",79345,75478,1328976,111342,"Estonia","EE",70,79,10,"2021-W26"
"Age80+",48281,45613,1328976,77445,"Estonia","EE",80,100,21,"2021-W26"
"Age<18",81,224,10718565,1854378,"Greece","EL",0,17,18,"2021-W26"
"Age18_24",129214,19545,10718565,782452,"Greece","EL",18,24,7,"2021-W26"
"Age25_49",1568066,772443,10718565,3497414,"Greece","EL",25,49,25,"2021-W26"
"Age50_59",966619,789975,10718565,1515472,"Greece","EL",50,59,10,"2021-W26"
"Age60_69",956642,866277,10718565,1291651,"Greece","EL",60,69,10,"2021-W26"
"Age70_79",791455,749086,10718565,1003958,"Greece","EL",70,79,10,"2021-W26"
"Age80+",540016,514438,10718565,773240,"Greece","EL",80,100,21,"2021-W26"
"Age<18",15497,4701,47332614,8325756,"Spain","ES",0,17,18,"2021-W26"
"Age18_24",318071,203819,47332614,3303575,"Spain","ES",18,24,7,"2021-W26"
"Age25_49",8198560,3025781,47332614,16481919,"Spain","ES",25,49,25,"2021-W26"
"Age50_59",6283126,5020153,47332614,7035203,"Spain","ES",50,59,10,"2021-W26"
"Age60_69",5058783,2701932,47332614,5350604,"Spain","ES",60,69,10,"2021-W26"
"Age70_79",3906686,3713663,47332614,3984504,"Spain","ES",70,79,10,"2021-W26"
"Age80+",2920819,2860029,47332614,2851053,"Spain","ES",80,100,21,"2021-W26"
"Age<18",34021,690,5525292,1049057,"Finland","FI",0,17,18,"2021-W26"
"Age18_24",159713,12733,5525292,432594,"Finland","FI",18,24,7,"2021-W26"
"Age25_49",1117530,118074,5525292,1728083,"Finland","FI",25,49,25,"2021-W26"
"Age50_59",596073,100780,5525292,724665,"Finland","FI",50,59,10,"2021-W26"
"Age60_69",626784,197695,5525292,716579,"Finland","FI",60,69,10,"2021-W26"
"Age70_79",549911,452884,5525292,561908,"Finland","FI",70,79,10,"2021-W26"
"Age80+",294105,275760,5525292,312406,"Finland","FI",80,100,21,"2021-W26"
"Age<18",816425,24359,67320216,14540168,"France","FR",0,17,18,"2021-W26"
"Age18_24",2456320,786135,67320216,5444270,"France","FR",18,24,7,"2021-W26"
"Age25_49",10730632,4968450,67320216,20684932,"France","FR",25,49,25,"2021-W26"
"Age50_59",6166615,3972140,67320216,8805539,"France","FR",50,59,10,"2021-W26"
"Age60_69",6269782,4844768,67320216,8007585,"France","FR",60,69,10,"2021-W26"
"Age70_79",5122394,4479134,67320216,5692912,"France","FR",70,79,10,"2021-W26"
"Age80+",3326688,2941404,67320216,4144810,"France","FR",80,100,21,"2021-W26"
"Age<18",4491,1001,4058165,697325,"Croatia","HR",0,17,18,"2021-W26"
"Age18_24",60655,30969,4058165,321108,"Croatia","HR",18,24,7,"2021-W26"
"Age25_49",439438,295770,4058165,1319478,"Croatia","HR",25,49,25,"2021-W26"
"Age50_59",280569,212077,4058165,570899,"Croatia","HR",50,59,10,"2021-W26"
"Age60_69",356500,296237,4058165,562891,"Croatia","HR",60,69,10,"2021-W26"
"Age70_79",256305,229379,4058165,364156,"Croatia","HR",70,79,10,"2021-W26"
"Age80+",121251,110457,4058165,222308,"Croatia","HR",80,100,21,"2021-W26"
"Age<18",177861,111988,9769526,1709048,"Hungary","HU",0,17,18,"2021-W26"
"Age18_24",344516,272778,9769526,741094,"Hungary","HU",18,24,7,"2021-W26"
"Age25_49",2051051,1755643,9769526,3490565,"Hungary","HU",25,49,25,"2021-W26"
"Age50_59",853258,771627,9769526,1235206,"Hungary","HU",50,59,10,"2021-W26"
"Age60_69",990557,930646,9769526,1295058,"Hungary","HU",60,69,10,"2021-W26"
"Age70_79",733807,703935,9769526,859765,"Hungary","HU",70,79,10,"2021-W26"
"Age80+",326542,312193,9769526,438790,"Hungary","HU",80,100,21,"2021-W26"
"Age<18",8006,4711,4964440,1201635,"Ireland","IE",0,17,18,"2021-W26"
"Age18_24",89756,62124,4964440,433572,"Ireland","IE",18,24,7,"2021-W26"
"Age25_49",996744,528100,4964440,1749671,"Ireland","IE",25,49,25,"2021-W26"
"Age50_59",576844,460477,4964440,606007,"Ireland","IE",50,59,10,"2021-W26"
"Age60_69",470681,313922,4964440,480682,"Ireland","IE",60,69,10,"2021-W26"
"Age70_79",341002,334507,4964440,322167,"Ireland","IE",70,79,10,"2021-W26"
"Age80+",181090,175670,4964440,170706,"Ireland","IE",80,100,21,"2021-W26"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W26"
"Age18_24",28747,11425,364134,34868,"Iceland","IS",18,24,7,"2021-W26"
"Age25_49",108338,59119,364134,131004,"Iceland","IS",25,49,25,"2021-W26"
"Age50_59",41132,31735,364134,43992,"Iceland","IS",50,59,10,"2021-W26"
"Age60_69",37128,32833,364134,37414,"Iceland","IS",60,69,10,"2021-W26"
"Age70_79",23986,23410,364134,22890,"Iceland","IS",70,79,10,"2021-W26"
"Age80+",12592,12485,364134,12602,"Iceland","IS",80,100,21,"2021-W26"
"Age<18",525364,46242,59641488,9433159,"Italy","IT",0,17,18,"2021-W26"
"Age18_24",1802773,409548,59641488,4121339,"Italy","IT",18,24,7,"2021-W26"
"Age25_49",10044272,3560411,59641488,18920355,"Italy","IT",25,49,25,"2021-W26"
"Age50_59",6964467,3748970,59641488,9414195,"Italy","IT",50,59,10,"2021-W26"
"Age60_69",6111988,3468993,59641488,7364364,"Italy","IT",60,69,10,"2021-W26"
"Age70_79",5250235,3646503,59641488,5968373,"Italy","IT",70,79,10,"2021-W26"
"Age80+",4214023,3955114,59641488,4419703,"Italy","IT",80,100,21,"2021-W26"
"Age<18",21647,9044,2794090,498821,"Lithuania","LT",0,17,18,"2021-W26"
"Age18_24",90516,66619,2794090,209209,"Lithuania","LT",18,24,7,"2021-W26"
"Age25_49",433204,324707,2794090,914337,"Lithuania","LT",25,49,25,"2021-W26"
"Age50_59",222514,181577,2794090,419039,"Lithuania","LT",50,59,10,"2021-W26"
"Age60_69",231851,206378,2794090,351248,"Lithuania","LT",60,69,10,"2021-W26"
"Age70_79",165044,156437,2794090,236890,"Lithuania","LT",70,79,10,"2021-W26"
"Age80+",89522,84737,2794090,164546,"Lithuania","LT",80,100,21,"2021-W26"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W26"
"Age18_24",17528,2115,626108,52409,"Luxembourg","LU",18,24,7,"2021-W26"
"Age25_49",147459,56288,626108,239349,"Luxembourg","LU",25,49,25,"2021-W26"
"Age50_59",69854,60139,626108,89549,"Luxembourg","LU",50,59,10,"2021-W26"
"Age60_69",50686,46872,626108,61985,"Luxembourg","LU",60,69,10,"2021-W26"
"Age70_79",32534,31604,626108,38352,"Luxembourg","LU",70,79,10,"2021-W26"
"Age80+",21261,20657,626108,24925,"Luxembourg","LU",80,100,21,"2021-W26"
"Age<18",17192,9660,1907675,359457,"Latvia","LV",0,17,18,"2021-W26"
"Age18_24",44854,33014,1907675,119249,"Latvia","LV",18,24,7,"2021-W26"
"Age25_49",240996,191943,1907675,639712,"Latvia","LV",25,49,25,"2021-W26"
"Age50_59",103790,83434,1907675,265997,"Latvia","LV",50,59,10,"2021-W26"
"Age60_69",106324,89868,1907675,241651,"Latvia","LV",60,69,10,"2021-W26"
"Age70_79",79397,70192,1907675,170557,"Latvia","LV",70,79,10,"2021-W26"
"Age80+",41411,36232,1907675,111052,"Latvia","LV",80,100,21,"2021-W26"
"Age<18",2710,1659,514564,81948,"Malta","MT",0,17,18,"2021-W26"
"Age18_24",27433,25231,514564,42136,"Malta","MT",18,24,7,"2021-W26"
"Age25_49",158237,142839,514564,205154,"Malta","MT",25,49,25,"2021-W26"
"Age50_59",55779,49233,514564,59168,"Malta","MT",50,59,10,"2021-W26"
"Age60_69",59552,58666,514564,59551,"Malta","MT",60,69,10,"2021-W26"
"Age70_79",47843,44915,514564,44918,"Malta","MT",70,79,10,"2021-W26"
"Age80+",21684,20786,514564,21689,"Malta","MT",80,100,21,"2021-W26"
"Age<18",10055,325,5367580,1118608,"Norway","NO",0,17,18,"2021-W26"
"Age18_24",194907,28160,5367580,470970,"Norway","NO",18,24,7,"2021-W26"
"Age25_49",752953,204362,5367580,1825133,"Norway","NO",25,49,25,"2021-W26"
"Age50_59",602000,188176,5367580,703830,"Norway","NO",50,59,10,"2021-W26"
"Age60_69",536701,379379,5367580,582495,"Norway","NO",60,69,10,"2021-W26"
"Age70_79",422837,416491,5367580,435834,"Norway","NO",70,79,10,"2021-W26"
"Age80+",240389,207546,5367580,230710,"Norway","NO",80,100,21,"2021-W26"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W26"
"Age18_24",1025477,533672,37958138,2754264,"Poland","PL",18,24,7,"2021-W26"
"Age25_49",6225951,4086982,37958138,14035724,"Poland","PL",25,49,25,"2021-W26"
"Age50_59",2628024,2055001,37958138,4606379,"Poland","PL",50,59,10,"2021-W26"
"Age60_69",3502054,3001298,37958138,5179612,"Poland","PL",60,69,10,"2021-W26"
"Age70_79",2238861,2119870,37958138,2783163,"Poland","PL",70,79,10,"2021-W26"
"Age80+",1040159,994120,37958138,1685759,"Poland","PL",80,100,21,"2021-W26"
"Age<18",3164,1547,10295909,1717050,"Portugal","PT",0,17,18,"2021-W26"
"Age18_24",53132,38287,10295909,775701,"Portugal","PT",18,24,7,"2021-W26"
"Age25_49",1526668,486656,10295909,3360653,"Portugal","PT",25,49,25,"2021-W26"
"Age50_59",1277619,694829,10295909,1485319,"Portugal","PT",50,59,10,"2021-W26"
"Age60_69",1255007,827910,10295909,1299674,"Portugal","PT",60,69,10,"2021-W26"
"Age70_79",996147,767089,10295909,981649,"Portugal","PT",70,79,10,"2021-W26"
"Age80+",670370,636944,10295909,675863,"Portugal","PT",80,100,21,"2021-W26"
"Age<18",60396,50137,19328838,3644619,"Romania","RO",0,17,18,"2021-W26"
"Age18_24",321090,275316,19328838,1414236,"Romania","RO",18,24,7,"2021-W26"
"Age25_49",1857664,1635441,19328838,6769359,"Romania","RO",25,49,25,"2021-W26"
"Age50_59",880393,790068,19328838,2541550,"Romania","RO",50,59,10,"2021-W26"
"Age60_69",923179,851869,19328838,2499205,"Romania","RO",60,69,10,"2021-W26"
"Age70_79",541709,502406,19328838,1531033,"Romania","RO",70,79,10,"2021-W26"
"Age80+",176622,161853,19328838,928836,"Romania","RO",80,100,21,"2021-W26"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W26"
"Age18_24",124573,66139,10327589,810921,"Sweden","SE",18,24,7,"2021-W26"
"Age25_49",1664402,482920,10327589,3404540,"Sweden","SE",25,49,25,"2021-W26"
"Age50_59",1090644,652795,10327589,1297863,"Sweden","SE",50,59,10,"2021-W26"
"Age60_69",990956,890529,10327589,1108438,"Sweden","SE",60,69,10,"2021-W26"
"Age70_79",943072,881072,10327589,989013,"Sweden","SE",70,79,10,"2021-W26"
"Age80+",506919,484531,10327589,536306,"Sweden","SE",80,100,21,"2021-W26"
"Age<18",7931,2349,2095861,371395,"Slovenia","SI",0,17,18,"2021-W26"
"Age18_24",40288,21424,2095861,141225,"Slovenia","SI",18,24,7,"2021-W26"
"Age25_49",238920,152917,2095861,711365,"Slovenia","SI",25,49,25,"2021-W26"
"Age50_59",155831,128459,2095861,303125,"Slovenia","SI",50,59,10,"2021-W26"
"Age60_69",174262,157150,2095861,278944,"Slovenia","SI",60,69,10,"2021-W26"
"Age70_79",130907,122246,2095861,175640,"Slovenia","SI",70,79,10,"2021-W26"
"Age80+",78190,70604,2095861,114167,"Slovenia","SI",80,100,21,"2021-W26"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W26"
"Age18_24",119443,68758,5457873,398739,"Slovakia","SK",18,24,7,"2021-W26"
"Age25_49",773145,596423,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W26"
"Age50_59",339724,299437,5457873,704900,"Slovakia","SK",50,59,10,"2021-W26"
"Age60_69",411385,385381,5457873,689318,"Slovakia","SK",60,69,10,"2021-W26"
"Age70_79",265506,254061,5457873,391090,"Slovakia","SK",70,79,10,"2021-W26"
"Age80+",93697,88167,5457873,184680,"Slovakia","SK",80,100,21,"2021-W26"
"Age<18",107474,20105,8901064,1542621,"Austria","AT",0,17,18,"2021-W27"
"Age18_24",334075,144370,8901064,696064,"Austria","AT",18,24,7,"2021-W27"
"Age25_49",1717108,992124,8901064,3006228,"Austria","AT",25,49,25,"2021-W27"
"Age50_59",984765,739541,8901064,1396889,"Austria","AT",50,59,10,"2021-W27"
"Age60_69",831154,706878,8901064,1016016,"Austria","AT",60,69,10,"2021-W27"
"Age70_79",618943,568589,8901064,769199,"Austria","AT",70,79,10,"2021-W27"
"Age80+",466792,436939,8901064,474047,"Austria","AT",80,100,21,"2021-W27"
"Age<18",122832,7081,11522440,2320244,"Belgium","BE",0,17,18,"2021-W27"
"Age18_24",571827,136631,11522440,930629,"Belgium","BE",18,24,7,"2021-W27"
"Age25_49",2826589,1166599,11522440,3751281,"Belgium","BE",25,49,25,"2021-W27"
"Age50_59",1388620,884931,11522440,1591660,"Belgium","BE",50,59,10,"2021-W27"
"Age60_69",1236197,1052232,11522440,1347513,"Belgium","BE",60,69,10,"2021-W27"
"Age70_79",876652,823214,11522440,924351,"Belgium","BE",70,79,10,"2021-W27"
"Age80+",590425,555191,11522440,656762,"Belgium","BE",80,100,21,"2021-W27"
"Age<18",1776,574,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W27"
"Age18_24",30531,22653,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W27"
"Age25_49",304086,247506,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W27"
"Age50_59",186259,157385,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W27"
"Age60_69",233119,202663,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W27"
"Age70_79",188680,166315,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W27"
"Age80+",58392,51108,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W27"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W27"
"Age18_24",29107,21056,888005,84850,"Cyprus","CY",18,24,7,"2021-W27"
"Age25_49",196746,160071,888005,330295,"Cyprus","CY",25,49,25,"2021-W27"
"Age50_59",79610,68412,888005,107634,"Cyprus","CY",50,59,10,"2021-W27"
"Age60_69",78859,72570,888005,94714,"Cyprus","CY",60,69,10,"2021-W27"
"Age70_79",61493,58494,888005,66429,"Cyprus","CY",70,79,10,"2021-W27"
"Age80+",31295,29859,888005,33530,"Cyprus","CY",80,100,21,"2021-W27"
"Age<18",66154,3601,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W27"
"Age18_24",251039,50360,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W27"
"Age25_49",1874254,1012962,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W27"
"Age50_59",885766,744892,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W27"
"Age60_69",956942,819088,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W27"
"Age70_79",864211,779010,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W27"
"Age80+",360623,334249,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W27"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W27"
"Age18_24",349045,37589,5822763,522153,"Denmark","DK",18,24,7,"2021-W27"
"Age25_49",1052378,261190,5822763,1843666,"Denmark","DK",25,49,25,"2021-W27"
"Age50_59",738352,566857,5822763,800444,"Denmark","DK",50,59,10,"2021-W27"
"Age60_69",637942,620001,5822763,663646,"Denmark","DK",60,69,10,"2021-W27"
"Age70_79",561291,556949,5822763,564390,"Denmark","DK",70,79,10,"2021-W27"
"Age80+",274339,274154,5822763,272326,"Denmark","DK",80,100,21,"2021-W27"
"Age<18",9681,2352,1328976,257044,"Estonia","EE",0,17,18,"2021-W27"
"Age18_24",33565,17570,1328976,87626,"Estonia","EE",18,24,7,"2021-W27"
"Age25_49",205560,142184,1328976,460829,"Estonia","EE",25,49,25,"2021-W27"
"Age50_59",98523,85710,1328976,171453,"Estonia","EE",50,59,10,"2021-W27"
"Age60_69",103144,94828,1328976,163237,"Estonia","EE",60,69,10,"2021-W27"
"Age70_79",79806,76282,1328976,111342,"Estonia","EE",70,79,10,"2021-W27"
"Age80+",48517,45936,1328976,77445,"Estonia","EE",80,100,21,"2021-W27"
"Age<18",115,237,10718565,1854378,"Greece","EL",0,17,18,"2021-W27"
"Age18_24",199791,22162,10718565,782452,"Greece","EL",18,24,7,"2021-W27"
"Age25_49",1703330,955401,10718565,3497414,"Greece","EL",25,49,25,"2021-W27"
"Age50_59",992093,831152,10718565,1515472,"Greece","EL",50,59,10,"2021-W27"
"Age60_69",970690,888982,10718565,1291651,"Greece","EL",60,69,10,"2021-W27"
"Age70_79",797930,758621,10718565,1003958,"Greece","EL",70,79,10,"2021-W27"
"Age80+",543841,518856,10718565,773240,"Greece","EL",80,100,21,"2021-W27"
"Age<18",41918,5753,47332614,8325756,"Spain","ES",0,17,18,"2021-W27"
"Age18_24",449321,213641,47332614,3303575,"Spain","ES",18,24,7,"2021-W27"
"Age25_49",9392985,4289754,47332614,16481919,"Spain","ES",25,49,25,"2021-W27"
"Age50_59",6341182,5206908,47332614,7035203,"Spain","ES",50,59,10,"2021-W27"
"Age60_69",5090044,3511579,47332614,5350604,"Spain","ES",60,69,10,"2021-W27"
"Age70_79",3910685,3720937,47332614,3984504,"Spain","ES",70,79,10,"2021-W27"
"Age80+",2922485,2862075,47332614,2851053,"Spain","ES",80,100,21,"2021-W27"
"Age<18",49777,969,5525292,1049057,"Finland","FI",0,17,18,"2021-W27"
"Age18_24",197066,16407,5525292,432594,"Finland","FI",18,24,7,"2021-W27"
"Age25_49",1161572,149827,5525292,1728083,"Finland","FI",25,49,25,"2021-W27"
"Age50_59",601015,131562,5525292,724665,"Finland","FI",50,59,10,"2021-W27"
"Age60_69",630710,289281,5525292,716579,"Finland","FI",60,69,10,"2021-W27"
"Age70_79",552102,497649,5525292,561908,"Finland","FI",70,79,10,"2021-W27"
"Age80+",294465,278217,5525292,312406,"Finland","FI",80,100,21,"2021-W27"
"Age<18",1029423,82442,67320216,14540168,"France","FR",0,17,18,"2021-W27"
"Age18_24",2634049,1115082,67320216,5444270,"France","FR",18,24,7,"2021-W27"
"Age25_49",11257893,6274797,67320216,20684932,"France","FR",25,49,25,"2021-W27"
"Age50_59",6319761,4518400,67320216,8805539,"France","FR",50,59,10,"2021-W27"
"Age60_69",6356168,5164530,67320216,8007585,"France","FR",60,69,10,"2021-W27"
"Age70_79",5160064,4591108,67320216,5692912,"France","FR",70,79,10,"2021-W27"
"Age80+",3346801,2989085,67320216,4144810,"France","FR",80,100,21,"2021-W27"
"Age<18",5321,1601,4058165,697325,"Croatia","HR",0,17,18,"2021-W27"
"Age18_24",65541,39086,4058165,321108,"Croatia","HR",18,24,7,"2021-W27"
"Age25_49",457605,336094,4058165,1319478,"Croatia","HR",25,49,25,"2021-W27"
"Age50_59",288557,231937,4058165,570899,"Croatia","HR",50,59,10,"2021-W27"
"Age60_69",362571,315905,4058165,562891,"Croatia","HR",60,69,10,"2021-W27"
"Age70_79",258848,237028,4058165,364156,"Croatia","HR",70,79,10,"2021-W27"
"Age80+",122254,112788,4058165,222308,"Croatia","HR",80,100,21,"2021-W27"
"Age<18",189488,122241,9769526,1709048,"Hungary","HU",0,17,18,"2021-W27"
"Age18_24",347063,287193,9769526,741094,"Hungary","HU",18,24,7,"2021-W27"
"Age25_49",2062408,1820193,9769526,3490565,"Hungary","HU",25,49,25,"2021-W27"
"Age50_59",856670,790561,9769526,1235206,"Hungary","HU",50,59,10,"2021-W27"
"Age60_69",992741,942307,9769526,1295058,"Hungary","HU",60,69,10,"2021-W27"
"Age70_79",734716,709004,9769526,859765,"Hungary","HU",70,79,10,"2021-W27"
"Age80+",326871,314267,9769526,438790,"Hungary","HU",80,100,21,"2021-W27"
"Age<18",8959,5948,4964440,1201635,"Ireland","IE",0,17,18,"2021-W27"
"Age18_24",115322,68150,4964440,433572,"Ireland","IE",18,24,7,"2021-W27"
"Age25_49",1100352,657290,4964440,1749671,"Ireland","IE",25,49,25,"2021-W27"
"Age50_59",579929,482118,4964440,606007,"Ireland","IE",50,59,10,"2021-W27"
"Age60_69",472538,408023,4964440,480682,"Ireland","IE",60,69,10,"2021-W27"
"Age70_79",341246,335541,4964440,322167,"Ireland","IE",70,79,10,"2021-W27"
"Age80+",181168,175748,4964440,170706,"Ireland","IE",80,100,21,"2021-W27"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W27"
"Age18_24",29289,13765,364134,34868,"Iceland","IS",18,24,7,"2021-W27"
"Age25_49",109908,64196,364134,131004,"Iceland","IS",25,49,25,"2021-W27"
"Age50_59",41401,33487,364134,43992,"Iceland","IS",50,59,10,"2021-W27"
"Age60_69",37292,33612,364134,37414,"Iceland","IS",60,69,10,"2021-W27"
"Age70_79",24019,23539,364134,22890,"Iceland","IS",70,79,10,"2021-W27"
"Age80+",12602,12490,364134,12602,"Iceland","IS",80,100,21,"2021-W27"
"Age<18",595690,89419,59641488,9433159,"Italy","IT",0,17,18,"2021-W27"
"Age18_24",2012326,580440,59641488,4121339,"Italy","IT",18,24,7,"2021-W27"
"Age25_49",10486225,4432793,59641488,18920355,"Italy","IT",25,49,25,"2021-W27"
"Age50_59",7040996,4607251,59641488,9414195,"Italy","IT",50,59,10,"2021-W27"
"Age60_69",6151871,3909796,59641488,7364364,"Italy","IT",60,69,10,"2021-W27"
"Age70_79",5270515,4133483,59641488,5968373,"Italy","IT",70,79,10,"2021-W27"
"Age80+",4221584,3983235,59641488,4419703,"Italy","IT",80,100,21,"2021-W27"
"Age<18",23686,14598,2794090,498821,"Lithuania","LT",0,17,18,"2021-W27"
"Age18_24",93100,71578,2794090,209209,"Lithuania","LT",18,24,7,"2021-W27"
"Age25_49",443713,345187,2794090,914337,"Lithuania","LT",25,49,25,"2021-W27"
"Age50_59",226713,189786,2794090,419039,"Lithuania","LT",50,59,10,"2021-W27"
"Age60_69",234596,211635,2794090,351248,"Lithuania","LT",60,69,10,"2021-W27"
"Age70_79",166007,157587,2794090,236890,"Lithuania","LT",70,79,10,"2021-W27"
"Age80+",90003,85304,2794090,164546,"Lithuania","LT",80,100,21,"2021-W27"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W27"
"Age18_24",25472,2219,626108,52409,"Luxembourg","LU",18,24,7,"2021-W27"
"Age25_49",151309,70819,626108,239349,"Luxembourg","LU",25,49,25,"2021-W27"
"Age50_59",70220,61201,626108,89549,"Luxembourg","LU",50,59,10,"2021-W27"
