"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age18_24",197116,16413,5525292,432594,"Finland","FI",18,24,7,"2021-W27"
"Age25_49",1161882,149885,5525292,1728083,"Finland","FI",25,49,25,"2021-W27"
"Age50_59",601128,131609,5525292,724665,"Finland","FI",50,59,10,"2021-W27"
"Age60_69",630788,289340,5525292,716579,"Finland","FI",60,69,10,"2021-W27"
"Age70_79",552114,497696,5525292,561908,"Finland","FI",70,79,10,"2021-W27"
"Age80+",294472,278254,5525292,312406,"Finland","FI",80,100,21,"2021-W27"
"Age<18",1032183,82386,67320216,14540168,"France","FR",0,17,18,"2021-W27"
"Age18_24",2640618,1115026,67320216,5444270,"France","FR",18,24,7,"2021-W27"
"Age25_49",11279859,6274494,67320216,20684932,"France","FR",25,49,25,"2021-W27"
"Age50_59",6324943,4518244,67320216,8805539,"France","FR",50,59,10,"2021-W27"
"Age60_69",6360237,5164403,67320216,8007585,"France","FR",60,69,10,"2021-W27"
"Age70_79",5163291,4590921,67320216,5692912,"France","FR",70,79,10,"2021-W27"
"Age80+",3350584,2988970,67320216,4144810,"France","FR",80,100,21,"2021-W27"
"Age<18",5352,1616,4058165,697325,"Croatia","HR",0,17,18,"2021-W27"
"Age18_24",65883,39201,4058165,321108,"Croatia","HR",18,24,7,"2021-W27"
"Age25_49",459614,337078,4058165,1319478,"Croatia","HR",25,49,25,"2021-W27"
"Age50_59",289475,232545,4058165,570899,"Croatia","HR",50,59,10,"2021-W27"
"Age60_69",363661,316639,4058165,562891,"Croatia","HR",60,69,10,"2021-W27"
"Age70_79",259577,237658,4058165,364156,"Croatia","HR",70,79,10,"2021-W27"
"Age80+",122480,112977,4058165,222308,"Croatia","HR",80,100,21,"2021-W27"
"Age<18",189488,122241,9769526,1709048,"Hungary","HU",0,17,18,"2021-W27"
"Age18_24",347063,287193,9769526,741094,"Hungary","HU",18,24,7,"2021-W27"
"Age25_49",2062408,1820193,9769526,3490565,"Hungary","HU",25,49,25,"2021-W27"
"Age50_59",856670,790561,9769526,1235206,"Hungary","HU",50,59,10,"2021-W27"
"Age60_69",992741,942307,9769526,1295058,"Hungary","HU",60,69,10,"2021-W27"
"Age70_79",734716,709004,9769526,859765,"Hungary","HU",70,79,10,"2021-W27"
"Age80+",326871,314267,9769526,438790,"Hungary","HU",80,100,21,"2021-W27"
"Age<18",8724,5776,4964440,1201635,"Ireland","IE",0,17,18,"2021-W27"
"Age18_24",115191,67848,4964440,433572,"Ireland","IE",18,24,7,"2021-W27"
"Age25_49",1099905,656297,4964440,1749671,"Ireland","IE",25,49,25,"2021-W27"
"Age50_59",580870,483810,4964440,606007,"Ireland","IE",50,59,10,"2021-W27"
"Age60_69",473413,409171,4964440,480682,"Ireland","IE",60,69,10,"2021-W27"
"Age70_79",342778,338337,4964440,322167,"Ireland","IE",70,79,10,"2021-W27"
"Age80+",181988,177616,4964440,170706,"Ireland","IE",80,100,21,"2021-W27"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W27"
"Age18_24",28665,14321,364134,34868,"Iceland","IS",18,24,7,"2021-W27"
"Age25_49",109346,65849,364134,131004,"Iceland","IS",25,49,25,"2021-W27"
"Age50_59",40270,34794,364134,43992,"Iceland","IS",50,59,10,"2021-W27"
"Age60_69",36962,34856,364134,37414,"Iceland","IS",60,69,10,"2021-W27"
"Age70_79",24752,24143,364134,22890,"Iceland","IS",70,79,10,"2021-W27"
"Age80+",13650,13525,364134,12602,"Iceland","IS",80,100,21,"2021-W27"
"Age<18",595690,89419,59641488,9433159,"Italy","IT",0,17,18,"2021-W27"
"Age18_24",2012326,580440,59641488,4121339,"Italy","IT",18,24,7,"2021-W27"
"Age25_49",10486225,4432793,59641488,18920355,"Italy","IT",25,49,25,"2021-W27"
"Age50_59",7040996,4607251,59641488,9414195,"Italy","IT",50,59,10,"2021-W27"
"Age60_69",6151871,3909796,59641488,7364364,"Italy","IT",60,69,10,"2021-W27"
"Age70_79",5270515,4133483,59641488,5968373,"Italy","IT",70,79,10,"2021-W27"
"Age80+",4221584,3983235,59641488,4419703,"Italy","IT",80,100,21,"2021-W27"
"Age<18",23698,14610,2794090,498821,"Lithuania","LT",0,17,18,"2021-W27"
"Age18_24",93129,71640,2794090,209209,"Lithuania","LT",18,24,7,"2021-W27"
"Age25_49",443828,345215,2794090,914337,"Lithuania","LT",25,49,25,"2021-W27"
"Age50_59",226749,189821,2794090,419039,"Lithuania","LT",50,59,10,"2021-W27"
"Age60_69",234629,211757,2794090,351248,"Lithuania","LT",60,69,10,"2021-W27"
"Age70_79",165984,157849,2794090,236890,"Lithuania","LT",70,79,10,"2021-W27"
"Age80+",90007,85430,2794090,164546,"Lithuania","LT",80,100,21,"2021-W27"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W27"
"Age18_24",25444,2219,626108,52409,"Luxembourg","LU",18,24,7,"2021-W27"
"Age25_49",151231,70806,626108,239349,"Luxembourg","LU",25,49,25,"2021-W27"
"Age50_59",70214,61202,626108,89549,"Luxembourg","LU",50,59,10,"2021-W27"
"Age60_69",50839,47135,626108,61985,"Luxembourg","LU",60,69,10,"2021-W27"
"Age70_79",32611,31717,626108,38352,"Luxembourg","LU",70,79,10,"2021-W27"
"Age80+",21289,20694,626108,24925,"Luxembourg","LU",80,100,21,"2021-W27"
"Age<18",19601,13125,1907675,359457,"Latvia","LV",0,17,18,"2021-W27"
"Age18_24",47635,36248,1907675,119249,"Latvia","LV",18,24,7,"2021-W27"
"Age25_49",252531,203301,1907675,639712,"Latvia","LV",25,49,25,"2021-W27"
"Age50_59",108725,87563,1907675,265997,"Latvia","LV",50,59,10,"2021-W27"
"Age60_69",110298,93376,1907675,241651,"Latvia","LV",60,69,10,"2021-W27"
"Age70_79",81261,71960,1907675,170557,"Latvia","LV",70,79,10,"2021-W27"
"Age80+",42234,37134,1907675,111052,"Latvia","LV",80,100,21,"2021-W27"
"Age<18",11023,4183,514564,81948,"Malta","MT",0,17,18,"2021-W27"
"Age18_24",27967,23670,514564,42136,"Malta","MT",18,24,7,"2021-W27"
"Age25_49",160293,144134,514564,205154,"Malta","MT",25,49,25,"2021-W27"
"Age50_59",50699,49619,514564,59168,"Malta","MT",50,59,10,"2021-W27"
"Age60_69",56319,56093,514564,59551,"Malta","MT",60,69,10,"2021-W27"
"Age70_79",47242,46296,514564,44918,"Malta","MT",70,79,10,"2021-W27"
"Age80+",22385,22130,514564,21689,"Malta","MT",80,100,21,"2021-W27"
"Age<18",10782,443,5367580,1118608,"Norway","NO",0,17,18,"2021-W27"
"Age18_24",249198,40875,5367580,470970,"Norway","NO",18,24,7,"2021-W27"
"Age25_49",961964,285448,5367580,1825133,"Norway","NO",25,49,25,"2021-W27"
"Age50_59",626228,226626,5367580,703830,"Norway","NO",50,59,10,"2021-W27"
"Age60_69",551960,405915,5367580,582495,"Norway","NO",60,69,10,"2021-W27"
"Age70_79",434913,429186,5367580,435834,"Norway","NO",70,79,10,"2021-W27"
"Age80+",225425,218149,5367580,230710,"Norway","NO",80,100,21,"2021-W27"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W27"
"Age18_24",1061065,675021,37958138,2754264,"Poland","PL",18,24,7,"2021-W27"
"Age25_49",6375166,4646455,37958138,14035724,"Poland","PL",25,49,25,"2021-W27"
"Age50_59",2666119,2220154,37958138,4606379,"Poland","PL",50,59,10,"2021-W27"
"Age60_69",3531657,3160915,37958138,5179612,"Poland","PL",60,69,10,"2021-W27"
"Age70_79",2249801,2156797,37958138,2783163,"Poland","PL",70,79,10,"2021-W27"
"Age80+",1044313,1005870,37958138,1685759,"Poland","PL",80,100,21,"2021-W27"
"Age<18",3668,2230,10295909,1717050,"Portugal","PT",0,17,18,"2021-W27"
"Age18_24",67694,42364,10295909,775701,"Portugal","PT",18,24,7,"2021-W27"
"Age25_49",1929629,609362,10295909,3360653,"Portugal","PT",25,49,25,"2021-W27"
"Age50_59",1320754,874626,10295909,1485319,"Portugal","PT",50,59,10,"2021-W27"
"Age60_69",1266770,982104,10295909,1299674,"Portugal","PT",60,69,10,"2021-W27"
"Age70_79",1001552,889834,10295909,981649,"Portugal","PT",70,79,10,"2021-W27"
"Age80+",673386,642053,10295909,675863,"Portugal","PT",80,100,21,"2021-W27"
"Age<18",63518,53932,19328838,3644619,"Romania","RO",0,17,18,"2021-W27"
"Age18_24",327687,280217,19328838,1414236,"Romania","RO",18,24,7,"2021-W27"
"Age25_49",1885925,1652505,19328838,6769359,"Romania","RO",25,49,25,"2021-W27"
"Age50_59",890743,796531,19328838,2541550,"Romania","RO",50,59,10,"2021-W27"
"Age60_69",931044,857470,19328838,2499205,"Romania","RO",60,69,10,"2021-W27"
"Age70_79",545526,505456,19328838,1531033,"Romania","RO",70,79,10,"2021-W27"
"Age80+",178030,163042,19328838,928836,"Romania","RO",80,100,21,"2021-W27"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W27"
"Age18_24",200195,70719,10327589,810921,"Sweden","SE",18,24,7,"2021-W27"
"Age25_49",1951651,541420,10327589,3404540,"Sweden","SE",25,49,25,"2021-W27"
"Age50_59",1102809,747596,10327589,1297863,"Sweden","SE",50,59,10,"2021-W27"
"Age60_69",994467,919656,10327589,1108438,"Sweden","SE",60,69,10,"2021-W27"
"Age70_79",944473,903365,10327589,989013,"Sweden","SE",70,79,10,"2021-W27"
"Age80+",507253,486031,10327589,536306,"Sweden","SE",80,100,21,"2021-W27"
"Age<18",9298,4146,2095861,371395,"Slovenia","SI",0,17,18,"2021-W27"
"Age18_24",41989,26252,2095861,141225,"Slovenia","SI",18,24,7,"2021-W27"
"Age25_49",245575,170671,2095861,711365,"Slovenia","SI",25,49,25,"2021-W27"
"Age50_59",158924,133613,2095861,303125,"Slovenia","SI",50,59,10,"2021-W27"
"Age60_69",177056,160718,2095861,278944,"Slovenia","SI",60,69,10,"2021-W27"
"Age70_79",132485,123455,2095861,175640,"Slovenia","SI",70,79,10,"2021-W27"
"Age80+",78820,71084,2095861,114167,"Slovenia","SI",80,100,21,"2021-W27"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W27"
"Age18_24",130867,82471,5457873,398739,"Slovakia","SK",18,24,7,"2021-W27"
"Age25_49",807296,661133,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W27"
"Age50_59",348683,313628,5457873,704900,"Slovakia","SK",50,59,10,"2021-W27"
"Age60_69",415815,392799,5457873,689318,"Slovakia","SK",60,69,10,"2021-W27"
"Age70_79",267188,257403,5457873,391090,"Slovakia","SK",70,79,10,"2021-W27"
"Age80+",94260,89373,5457873,184680,"Slovakia","SK",80,100,21,"2021-W27"
"Age<18",129954,28567,8901064,1542621,"Austria","AT",0,17,18,"2021-W28"
"Age18_24",351219,175045,8901064,696064,"Austria","AT",18,24,7,"2021-W28"
"Age25_49",1761743,1149289,8901064,3006228,"Austria","AT",25,49,25,"2021-W28"
"Age50_59",998912,803466,8901064,1396889,"Austria","AT",50,59,10,"2021-W28"
"Age60_69",839042,745103,8901064,1016016,"Austria","AT",60,69,10,"2021-W28"
"Age70_79",622846,580261,8901064,769199,"Austria","AT",70,79,10,"2021-W28"
"Age80+",468763,440807,8901064,474047,"Austria","AT",80,100,21,"2021-W28"
"Age<18",184169,12437,11522440,2320244,"Belgium","BE",0,17,18,"2021-W28"
"Age18_24",628980,169606,11522440,930629,"Belgium","BE",18,24,7,"2021-W28"
"Age25_49",2868365,1458379,11522440,3751281,"Belgium","BE",25,49,25,"2021-W28"
"Age50_59",1396417,1102281,11522440,1591660,"Belgium","BE",50,59,10,"2021-W28"
"Age60_69",1240913,1111555,11522440,1347513,"Belgium","BE",60,69,10,"2021-W28"
"Age70_79",879493,845791,11522440,924351,"Belgium","BE",70,79,10,"2021-W28"
"Age80+",592119,557876,11522440,656762,"Belgium","BE",80,100,21,"2021-W28"
"Age<18",2404,928,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W28"
"Age18_24",32441,23732,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W28"
"Age25_49",317332,254830,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W28"
"Age50_59",192572,161661,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W28"
"Age60_69",239239,208367,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W28"
"Age70_79",193211,171309,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W28"
"Age80+",59766,52670,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W28"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W28"
"Age18_24",33020,22571,888005,84850,"Cyprus","CY",18,24,7,"2021-W28"
"Age25_49",208271,169003,888005,330295,"Cyprus","CY",25,49,25,"2021-W28"
"Age50_59",82121,71328,888005,107634,"Cyprus","CY",50,59,10,"2021-W28"
"Age60_69",80181,74212,888005,94714,"Cyprus","CY",60,69,10,"2021-W28"
"Age70_79",61980,59172,888005,66429,"Cyprus","CY",70,79,10,"2021-W28"
"Age80+",31510,30099,888005,33530,"Cyprus","CY",80,100,21,"2021-W28"
"Age<18",95214,7134,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W28"
"Age18_24",276039,67401,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W28"
"Age25_49",1943842,1285329,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W28"
"Age50_59",900931,786200,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W28"
"Age60_69",967667,854761,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W28"
"Age70_79",869458,801373,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W28"
"Age80+",361814,339146,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W28"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W28"
"Age18_24",370035,87945,5822763,522153,"Denmark","DK",18,24,7,"2021-W28"
"Age25_49",1240844,383227,5822763,1843666,"Denmark","DK",25,49,25,"2021-W28"
"Age50_59",741862,669661,5822763,800444,"Denmark","DK",50,59,10,"2021-W28"
"Age60_69",639283,628577,5822763,663646,"Denmark","DK",60,69,10,"2021-W28"
"Age70_79",561734,558452,5822763,564390,"Denmark","DK",70,79,10,"2021-W28"
"Age80+",274491,274555,5822763,272326,"Denmark","DK",80,100,21,"2021-W28"
"Age<18",12404,3761,1328976,257044,"Estonia","EE",0,17,18,"2021-W28"
"Age18_24",35261,21126,1328976,87626,"Estonia","EE",18,24,7,"2021-W28"
"Age25_49",212824,155288,1328976,460829,"Estonia","EE",25,49,25,"2021-W28"
"Age50_59",100653,87437,1328976,171453,"Estonia","EE",50,59,10,"2021-W28"
"Age60_69",104360,95938,1328976,163237,"Estonia","EE",60,69,10,"2021-W28"
"Age70_79",80217,76656,1328976,111342,"Estonia","EE",70,79,10,"2021-W28"
"Age80+",48731,46120,1328976,77445,"Estonia","EE",80,100,21,"2021-W28"
"Age<18",316,251,10718565,1854378,"Greece","EL",0,17,18,"2021-W28"
"Age18_24",242131,39042,10718565,782452,"Greece","EL",18,24,7,"2021-W28"
"Age25_49",1801946,1161713,10718565,3497414,"Greece","EL",25,49,25,"2021-W28"
"Age50_59",1014190,878999,10718565,1515472,"Greece","EL",50,59,10,"2021-W28"
"Age60_69",982140,907704,10718565,1291651,"Greece","EL",60,69,10,"2021-W28"
"Age70_79",803259,768078,10718565,1003958,"Greece","EL",70,79,10,"2021-W28"
"Age80+",547716,523557,10718565,773240,"Greece","EL",80,100,21,"2021-W28"
"Age<18",65543,6992,47332614,8325756,"Spain","ES",0,17,18,"2021-W28"
"Age18_24",661551,221867,47332614,3303575,"Spain","ES",18,24,7,"2021-W28"
"Age25_49",10464371,5525030,47332614,16481919,"Spain","ES",25,49,25,"2021-W28"
"Age50_59",6386724,5329264,47332614,7035203,"Spain","ES",50,59,10,"2021-W28"
"Age60_69",5115968,4051577,47332614,5350604,"Spain","ES",60,69,10,"2021-W28"
"Age70_79",3913943,3729199,47332614,3984504,"Spain","ES",70,79,10,"2021-W28"
"Age80+",2920856,2861471,47332614,2851053,"Spain","ES",80,100,21,"2021-W28"
"Age<18",61354,1356,5525292,1049057,"Finland","FI",0,17,18,"2021-W28"
"Age18_24",224238,20222,5525292,432594,"Finland","FI",18,24,7,"2021-W28"
"Age25_49",1197140,180404,5525292,1728083,"Finland","FI",25,49,25,"2021-W28"
"Age50_59",605713,178710,5525292,724665,"Finland","FI",50,59,10,"2021-W28"
"Age60_69",635019,375245,5525292,716579,"Finland","FI",60,69,10,"2021-W28"
"Age70_79",553171,514036,5525292,561908,"Finland","FI",70,79,10,"2021-W28"
"Age80+",294761,279611,5525292,312406,"Finland","FI",80,100,21,"2021-W28"
"Age<18",1296724,209732,67320216,14540168,"France","FR",0,17,18,"2021-W28"
"Age18_24",2922511,1518184,67320216,5444270,"France","FR",18,24,7,"2021-W28"
"Age25_49",12079633,7628216,67320216,20684932,"France","FR",25,49,25,"2021-W28"
"Age50_59",6527656,4913173,67320216,8805539,"France","FR",50,59,10,"2021-W28"
"Age60_69",6464154,5371536,67320216,8007585,"France","FR",60,69,10,"2021-W28"
"Age70_79",5205412,4667497,67320216,5692912,"France","FR",70,79,10,"2021-W28"
"Age80+",3371445,3024579,67320216,4144810,"France","FR",80,100,21,"2021-W28"
"Age<18",6060,2218,4058165,697325,"Croatia","HR",0,17,18,"2021-W28"
"Age18_24",70038,44564,4058165,321108,"Croatia","HR",18,24,7,"2021-W28"
"Age25_49",474941,363241,4058165,1319478,"Croatia","HR",25,49,25,"2021-W28"
"Age50_59",295856,243898,4058165,570899,"Croatia","HR",50,59,10,"2021-W28"
"Age60_69",368227,325897,4058165,562891,"Croatia","HR",60,69,10,"2021-W28"
"Age70_79",261533,241666,4058165,364156,"Croatia","HR",70,79,10,"2021-W28"
"Age80+",123290,114396,4058165,222308,"Croatia","HR",80,100,21,"2021-W28"
"Age<18",199006,144894,9769526,1709048,"Hungary","HU",0,17,18,"2021-W28"
"Age18_24",349330,298725,9769526,741094,"Hungary","HU",18,24,7,"2021-W28"
"Age25_49",2073597,1867381,9769526,3490565,"Hungary","HU",25,49,25,"2021-W28"
"Age50_59",860363,803464,9769526,1235206,"Hungary","HU",50,59,10,"2021-W28"
"Age60_69",995230,950423,9769526,1295058,"Hungary","HU",60,69,10,"2021-W28"
"Age70_79",735619,712694,9769526,859765,"Hungary","HU",70,79,10,"2021-W28"
"Age80+",327295,315678,9769526,438790,"Hungary","HU",80,100,21,"2021-W28"
"Age<18",10003,6378,4964440,1201635,"Ireland","IE",0,17,18,"2021-W28"
"Age18_24",152422,73563,4964440,433572,"Ireland","IE",18,24,7,"2021-W28"
"Age25_49",1238254,783801,4964440,1749671,"Ireland","IE",25,49,25,"2021-W28"
"Age50_59",583281,497982,4964440,606007,"Ireland","IE",50,59,10,"2021-W28"
"Age60_69",474714,453435,4964440,480682,"Ireland","IE",60,69,10,"2021-W28"
"Age70_79",342984,338879,4964440,322167,"Ireland","IE",70,79,10,"2021-W28"
"Age80+",182048,177703,4964440,170706,"Ireland","IE",80,100,21,"2021-W28"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W28"
"Age18_24",29000,15679,364134,34868,"Iceland","IS",18,24,7,"2021-W28"
"Age25_49",110395,71660,364134,131004,"Iceland","IS",25,49,25,"2021-W28"
"Age50_59",40401,36003,364134,43992,"Iceland","IS",50,59,10,"2021-W28"
"Age60_69",37021,35842,364134,37414,"Iceland","IS",60,69,10,"2021-W28"
"Age70_79",24784,24281,364134,22890,"Iceland","IS",70,79,10,"2021-W28"
"Age80+",13657,13545,364134,12602,"Iceland","IS",80,100,21,"2021-W28"
"Age<18",659485,169219,59641488,9433159,"Italy","IT",0,17,18,"2021-W28"
"Age18_24",2134789,799601,59641488,4121339,"Italy","IT",18,24,7,"2021-W28"
"Age25_49",10812044,5811365,59641488,18920355,"Italy","IT",25,49,25,"2021-W28"
"Age50_59",7103354,5325122,59641488,9414195,"Italy","IT",50,59,10,"2021-W28"
"Age60_69",6187838,4384513,59641488,7364364,"Italy","IT",60,69,10,"2021-W28"
"Age70_79",5289195,4461332,59641488,5968373,"Italy","IT",70,79,10,"2021-W28"
"Age80+",4228728,4004540,59641488,4419703,"Italy","IT",80,100,21,"2021-W28"
"Age<18",25931,17858,2794090,498821,"Lithuania","LT",0,17,18,"2021-W28"
"Age18_24",95666,75134,2794090,209209,"Lithuania","LT",18,24,7,"2021-W28"
"Age25_49",456672,359552,2794090,914337,"Lithuania","LT",25,49,25,"2021-W28"
"Age50_59",232344,195281,2794090,419039,"Lithuania","LT",50,59,10,"2021-W28"
"Age60_69",237587,215041,2794090,351248,"Lithuania","LT",60,69,10,"2021-W28"
"Age70_79",166798,158467,2794090,236890,"Lithuania","LT",70,79,10,"2021-W28"
"Age80+",90473,85744,2794090,164546,"Lithuania","LT",80,100,21,"2021-W28"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W28"
"Age18_24",27540,2376,626108,52409,"Luxembourg","LU",18,24,7,"2021-W28"
"Age25_49",154304,94071,626108,239349,"Luxembourg","LU",25,49,25,"2021-W28"
"Age50_59",70869,61939,626108,89549,"Luxembourg","LU",50,59,10,"2021-W28"
"Age60_69",51161,47456,626108,61985,"Luxembourg","LU",60,69,10,"2021-W28"
"Age70_79",32739,31837,626108,38352,"Luxembourg","LU",70,79,10,"2021-W28"
"Age80+",21352,20750,626108,24925,"Luxembourg","LU",80,100,21,"2021-W28"
"Age<18",21765,14153,1907675,359457,"Latvia","LV",0,17,18,"2021-W28"
"Age18_24",50239,37202,1907675,119249,"Latvia","LV",18,24,7,"2021-W28"
"Age25_49",262986,206723,1907675,639712,"Latvia","LV",25,49,25,"2021-W28"
"Age50_59",113269,88842,1907675,265997,"Latvia","LV",50,59,10,"2021-W28"
"Age60_69",113708,94672,1907675,241651,"Latvia","LV",60,69,10,"2021-W28"
"Age70_79",82655,72653,1907675,170557,"Latvia","LV",70,79,10,"2021-W28"
"Age80+",42888,37467,1907675,111052,"Latvia","LV",80,100,21,"2021-W28"
"Age<18",15339,4317,514564,81948,"Malta","MT",0,17,18,"2021-W28"
"Age18_24",29358,23946,514564,42136,"Malta","MT",18,24,7,"2021-W28"
"Age25_49",164707,146803,514564,205154,"Malta","MT",25,49,25,"2021-W28"
"Age50_59",51183,49980,514564,59168,"Malta","MT",50,59,10,"2021-W28"
"Age60_69",56422,56193,514564,59551,"Malta","MT",60,69,10,"2021-W28"
"Age70_79",47291,46332,514564,44918,"Malta","MT",70,79,10,"2021-W28"
"Age80+",22413,22150,514564,21689,"Malta","MT",80,100,21,"2021-W28"
"Age<18",12464,644,5367580,1118608,"Norway","NO",0,17,18,"2021-W28"
"Age18_24",279104,46064,5367580,470970,"Norway","NO",18,24,7,"2021-W28"
"Age25_49",1065953,317827,5367580,1825133,"Norway","NO",25,49,25,"2021-W28"
"Age50_59",633739,248741,5367580,703830,"Norway","NO",50,59,10,"2021-W28"
"Age60_69",553603,424790,5367580,582495,"Norway","NO",60,69,10,"2021-W28"
"Age70_79",435317,430539,5367580,435834,"Norway","NO",70,79,10,"2021-W28"
"Age80+",225576,218489,5367580,230710,"Norway","NO",80,100,21,"2021-W28"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W28"
"Age18_24",1096137,787337,37958138,2754264,"Poland","PL",18,24,7,"2021-W28"
"Age25_49",6527915,5101650,37958138,14035724,"Poland","PL",25,49,25,"2021-W28"
"Age50_59",2705817,2344742,37958138,4606379,"Poland","PL",50,59,10,"2021-W28"
"Age60_69",3562594,3268533,37958138,5179612,"Poland","PL",60,69,10,"2021-W28"
"Age70_79",2261423,2190805,37958138,2783163,"Poland","PL",70,79,10,"2021-W28"
"Age80+",1049268,1017154,37958138,1685759,"Poland","PL",80,100,21,"2021-W28"
"Age<18",3942,2529,10295909,1717050,"Portugal","PT",0,17,18,"2021-W28"
"Age18_24",87879,44034,10295909,775701,"Portugal","PT",18,24,7,"2021-W28"
"Age25_49",2233464,830063,10295909,3360653,"Portugal","PT",25,49,25,"2021-W28"
"Age50_59",1342096,954281,10295909,1485319,"Portugal","PT",50,59,10,"2021-W28"
"Age60_69",1275461,1052633,10295909,1299674,"Portugal","PT",60,69,10,"2021-W28"
"Age70_79",1005813,918312,10295909,981649,"Portugal","PT",70,79,10,"2021-W28"
"Age80+",675996,645088,10295909,675863,"Portugal","PT",80,100,21,"2021-W28"
"Age<18",66338,57084,19328838,3644619,"Romania","RO",0,17,18,"2021-W28"
"Age18_24",333920,283854,19328838,1414236,"Romania","RO",18,24,7,"2021-W28"
"Age25_49",1913154,1666566,19328838,6769359,"Romania","RO",25,49,25,"2021-W28"
"Age50_59",900163,801910,19328838,2541550,"Romania","RO",50,59,10,"2021-W28"
"Age60_69",937668,862182,19328838,2499205,"Romania","RO",60,69,10,"2021-W28"
"Age70_79",548849,508073,19328838,1531033,"Romania","RO",70,79,10,"2021-W28"
"Age80+",179244,164036,19328838,928836,"Romania","RO",80,100,21,"2021-W28"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W28"
"Age18_24",317771,75022,10327589,810921,"Sweden","SE",18,24,7,"2021-W28"
"Age25_49",2160193,595300,10327589,3404540,"Sweden","SE",25,49,25,"2021-W28"
"Age50_59",1112267,824116,10327589,1297863,"Sweden","SE",50,59,10,"2021-W28"
"Age60_69",997370,935393,10327589,1108438,"Sweden","SE",60,69,10,"2021-W28"
"Age70_79",945526,910813,10327589,989013,"Sweden","SE",70,79,10,"2021-W28"
"Age80+",507493,486658,10327589,536306,"Sweden","SE",80,100,21,"2021-W28"
"Age<18",10814,5677,2095861,371395,"Slovenia","SI",0,17,18,"2021-W28"
"Age18_24",44365,29228,2095861,141225,"Slovenia","SI",18,24,7,"2021-W28"
"Age25_49",255731,180141,2095861,711365,"Slovenia","SI",25,49,25,"2021-W28"
"Age50_59",163519,136483,2095861,303125,"Slovenia","SI",50,59,10,"2021-W28"
"Age60_69",180427,162750,2095861,278944,"Slovenia","SI",60,69,10,"2021-W28"
"Age70_79",134112,124349,2095861,175640,"Slovenia","SI",70,79,10,"2021-W28"
"Age80+",79471,71574,2095861,114167,"Slovenia","SI",80,100,21,"2021-W28"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W28"
"Age18_24",140022,96331,5457873,398739,"Slovakia","SK",18,24,7,"2021-W28"
"Age25_49",836949,706894,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W28"
"Age50_59",356355,323879,5457873,704900,"Slovakia","SK",50,59,10,"2021-W28"
"Age60_69",420027,399109,5457873,689318,"Slovakia","SK",60,69,10,"2021-W28"
"Age70_79",268898,259973,5457873,391090,"Slovakia","SK",70,79,10,"2021-W28"
"Age80+",94935,90267,5457873,184680,"Slovakia","SK",80,100,21,"2021-W28"
"Age<18",141869,42756,8901064,1542621,"Austria","AT",0,17,18,"2021-W29"
"Age18_24",365348,210379,8901064,696064,"Austria","AT",18,24,7,"2021-W29"
"Age25_49",1801115,1286337,8901064,3006228,"Austria","AT",25,49,25,"2021-W29"
"Age50_59",1011037,862570,8901064,1396889,"Austria","AT",50,59,10,"2021-W29"
"Age60_69",845658,766528,8901064,1016016,"Austria","AT",60,69,10,"2021-W29"
"Age70_79",626154,587086,8901064,769199,"Austria","AT",70,79,10,"2021-W29"
"Age80+",470428,443610,8901064,474047,"Austria","AT",80,100,21,"2021-W29"
"Age<18",259566,25773,11522440,2320244,"Belgium","BE",0,17,18,"2021-W29"
"Age18_24",647915,239115,11522440,930629,"Belgium","BE",18,24,7,"2021-W29"
