dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
93;2021-05-25;12296;4324;0;499965;199814;0;29.9;12.0;0.0
93;2021-05-26;11079;3760;0;511044;203574;0;30.6;12.2;0.0
93;2021-05-27;12707;3898;0;523751;207472;0;31.4;12.4;0.0
93;2021-05-28;12656;5257;0;536407;212729;0;32.1;12.7;0.0
93;2021-05-29;11396;4270;0;547803;216999;0;32.8;13.0;0.0
93;2021-05-30;8211;1380;0;556014;218379;0;33.3;13.1;0.0
93;2021-05-31;9180;5178;0;565194;223557;0;33.8;13.4;0.0
93;2021-06-01;11421;6278;0;576615;229835;0;34.5;13.8;0.0
93;2021-06-02;10723;5203;0;587338;235038;0;35.2;14.1;0.0
93;2021-06-03;10825;5520;0;598163;240558;0;35.8;14.4;0.0
93;2021-06-04;10601;7800;0;608764;248358;0;36.4;14.9;0.0
93;2021-06-05;9023;7359;0;617787;255717;0;37.0;15.3;0.0
93;2021-06-06;8410;1747;0;626197;257464;0;37.5;15.4;0.0
93;2021-06-07;10073;7516;0;636270;264980;0;38.1;15.9;0.0
93;2021-06-08;10369;7379;0;646639;272359;0;38.7;16.3;0.0
93;2021-06-09;10249;7298;0;656888;279657;0;39.3;16.7;0.0
93;2021-06-10;9016;8200;0;665904;287857;0;39.9;17.2;0.0
93;2021-06-11;8828;8820;0;674732;296677;0;40.4;17.8;0.0
93;2021-06-12;9868;6664;0;684600;303341;0;41.0;18.2;0.0
93;2021-06-13;7172;2132;0;691772;305473;0;41.4;18.3;0.0
93;2021-06-14;5401;9734;0;697173;315207;0;41.7;18.9;0.0
93;2021-06-15;6251;9666;0;703424;324873;0;42.1;19.5;0.0
93;2021-06-16;6649;9061;0;710073;333934;0;42.5;20.0;0.0
93;2021-06-17;5764;8476;0;715837;342410;0;42.9;20.5;0.0
93;2021-06-18;7226;11123;0;723063;353533;0;43.3;21.2;0.0
93;2021-06-19;7075;11105;0;730138;364638;0;43.7;21.8;0.0
93;2021-06-20;4942;6876;0;735080;371514;0;44.0;22.2;0.0
93;2021-06-21;4071;10730;0;739151;382244;0;44.3;22.9;0.0
93;2021-06-22;4697;11314;0;743848;393558;0;44.5;23.6;0.0
93;2021-06-23;4544;10602;0;748392;404160;0;44.8;24.2;0.0
93;2021-06-24;4199;10295;0;752591;414455;0;45.1;24.8;0.0
93;2021-06-25;5187;13050;0;757778;427505;0;45.4;25.6;0.0
93;2021-06-26;5303;13930;0;763081;441435;0;45.7;26.4;0.0
93;2021-06-27;3284;7103;0;766365;448538;0;45.9;26.9;0.0
93;2021-06-28;3708;12507;0;770073;461045;0;46.1;27.6;0.0
93;2021-06-29;4017;12352;0;774090;473397;0;46.3;28.3;0.0
93;2021-06-30;4148;11305;0;778238;484702;0;46.6;29.0;0.0
93;2021-07-01;6111;11162;0;784349;495864;0;47.0;29.7;0.0
93;2021-07-02;5821;12383;0;790170;508247;0;47.3;30.4;0.0
93;2021-07-03;5551;13463;0;795721;521710;0;47.6;31.2;0.0
93;2021-07-04;3193;7886;0;798914;529596;0;47.8;31.7;0.0
93;2021-07-05;4602;10849;0;803516;540445;0;48.1;32.4;0.0
93;2021-07-06;4867;11763;0;808383;552208;0;48.4;33.1;0.0
93;2021-07-07;5242;11418;0;813625;563626;0;48.7;33.7;0.0
93;2021-07-08;5080;10274;0;818705;573900;0;49.0;34.4;0.0
93;2021-07-09;5965;13037;0;824670;586937;0;49.4;35.1;0.0
93;2021-07-10;5923;14294;0;830593;601231;0;49.7;36.0;0.0
93;2021-07-11;3688;9094;0;834281;610325;0;50.0;36.5;0.0
93;2021-07-12;5613;12081;0;839894;622406;0;50.3;37.3;0.0
93;2021-07-13;11149;13317;0;851043;635723;0;51.0;38.1;0.0
93;2021-07-14;10678;6809;0;861721;642532;0;51.6;38.5;0.0
93;2021-07-15;12573;14149;0;874294;656681;0;52.3;39.3;0.0
93;2021-07-16;13249;13698;0;887543;670379;0;53.1;40.1;0.0
93;2021-07-17;11423;13927;0;898966;684306;0;53.8;41.0;0.0
93;2021-07-18;7537;8962;0;906503;693268;0;54.3;41.5;0.0
93;2021-07-19;9637;10932;0;916140;704200;0;54.9;42.2;0.0
93;2021-07-20;12673;10696;0;928813;714896;0;55.6;42.8;0.0
93;2021-07-21;14410;10961;0;943223;725857;0;56.5;43.5;0.0
93;2021-07-22;14183;9485;0;957406;735342;0;57.3;44.0;0.0
93;2021-07-23;14629;10672;0;972035;746014;0;58.2;44.7;0.0
93;2021-07-24;13926;10662;0;985961;756676;0;59.0;45.3;0.0
93;2021-07-25;9213;6370;0;995174;763046;0;59.6;45.7;0.0
93;2021-07-26;12800;7801;0;1007974;770847;0;60.4;46.2;0.0
93;2021-07-27;15197;7471;0;1023171;778318;0;61.3;46.6;0.0
93;2021-07-28;15036;8319;0;1038207;786637;0;62.2;47.1;0.0
93;2021-07-29;13605;7087;0;1051812;793724;0;63.0;47.5;0.0
93;2021-07-30;14194;7883;0;1066006;801607;0;63.8;48.0;0.0
93;2021-07-31;12258;7726;0;1078264;809333;0;64.6;48.5;0.0
93;2021-08-01;8452;4627;0;1086716;813960;0;65.1;48.7;0.0
93;2021-08-02;14099;5798;0;1100815;819758;0;65.9;49.1;0.0
93;2021-08-03;8438;6874;0;1109253;826632;0;66.4;49.5;0.0
93;2021-08-04;8214;8011;0;1117467;834643;0;66.9;50.0;0.0
93;2021-08-05;6329;6867;0;1123796;841510;0;67.3;50.4;0.0
93;2021-08-06;7472;8344;0;1131268;849854;0;67.7;50.9;0.0
93;2021-08-07;7510;9059;0;1138778;858913;0;68.2;51.4;0.0
93;2021-08-08;4683;5560;0;1143461;864473;0;68.5;51.8;0.0
93;2021-08-09;7646;8093;0;1151107;872566;0;68.9;52.2;0.0
93;2021-08-10;7547;8859;0;1158654;881425;0;69.4;52.8;0.0
93;2021-08-11;7705;9699;0;1166359;891124;0;69.8;53.4;0.0
93;2021-08-12;6759;9046;0;1173118;900170;0;70.2;53.9;0.0
93;2021-08-13;6858;9037;0;1179976;909207;0;70.7;54.4;0.0
93;2021-08-14;7410;10515;0;1187386;919722;0;71.1;55.1;0.0
93;2021-08-15;3185;3635;0;1190571;923357;0;71.3;55.3;0.0
93;2021-08-16;6597;11227;0;1197168;934584;0;71.7;56.0;0.0
93;2021-08-17;6406;10926;0;1203574;945510;0;72.1;56.6;0.0
93;2021-08-18;5840;11218;0;1209414;956728;0;72.4;57.3;0.0
93;2021-08-19;5042;9674;0;1214456;966402;0;72.7;57.9;0.0
93;2021-08-20;5498;11242;0;1219954;977644;0;73.0;58.5;0.0
93;2021-08-21;4588;11950;0;1224542;989594;0;73.3;59.3;0.0
93;2021-08-22;2324;7054;0;1226866;996648;0;73.5;59.7;0.0
93;2021-08-23;4608;9336;0;1231474;1005984;0;73.7;60.2;0.0
93;2021-08-24;4561;8440;0;1236035;1014424;0;74.0;60.7;0.0
93;2021-08-25;4303;8613;0;1240338;1023037;0;74.3;61.3;0.0
93;2021-08-26;3799;7110;0;1244137;1030147;0;74.5;61.7;0.0
93;2021-08-27;4191;8557;0;1248328;1038704;0;74.7;62.2;0.0
93;2021-08-28;4073;9594;0;1252401;1048298;0;75.0;62.8;0.0
93;2021-08-29;1826;4807;0;1254227;1053105;0;75.1;63.1;0.0
93;2021-08-30;3231;7545;79;1257458;1060650;79;75.3;63.5;0.0
93;2021-08-31;3136;7660;158;1260594;1068310;237;75.5;64.0;0.0
93;2021-09-01;7176;7554;279;1267770;1075864;516;75.9;64.4;0.0
93;2021-09-02;5477;5798;249;1273247;1081662;765;76.2;64.8;0.0
93;2021-09-03;3293;7062;277;1276540;1088724;1042;76.4;65.2;0.1
93;2021-09-04;3841;8785;198;1280381;1097509;1240;76.7;65.7;0.1
93;2021-09-05;1338;3626;89;1281719;1101135;1329;76.7;65.9;0.1
93;2021-09-06;2191;5088;262;1283910;1106223;1591;76.9;66.2;0.1
93;2021-09-07;2278;4644;221;1286188;1110867;1812;77.0;66.5;0.1
93;2021-09-08;2769;5356;308;1288957;1116223;2120;77.2;66.8;0.1
93;2021-09-09;2322;4619;335;1291279;1120842;2455;77.3;67.1;0.1
93;2021-09-10;3578;5461;348;1294857;1126303;2803;77.5;67.4;0.2
93;2021-09-11;2768;6876;175;1297625;1133179;2978;77.7;67.8;0.2
93;2021-09-12;885;2825;72;1298510;1136004;3050;77.7;68.0;0.2
93;2021-09-13;4021;4551;459;1302531;1140555;3509;78.0;68.3;0.2
93;2021-09-14;2046;4059;614;1304577;1144614;4123;78.1;68.5;0.2
93;2021-09-15;2259;4241;533;1306836;1148855;4656;78.2;68.8;0.3
93;2021-09-16;1792;3052;400;1308628;1151907;5056;78.4;69.0;0.3
93;2021-09-17;2221;4563;498;1310849;1156470;5554;78.5;69.2;0.3
93;2021-09-18;2544;5573;336;1313393;1162043;5890;78.6;69.6;0.4
93;2021-09-19;661;2106;96;1314054;1164149;5986;78.7;69.7;0.4
93;2021-09-20;1869;2956;427;1315923;1167105;6413;78.8;69.9;0.4
93;2021-09-21;1121;2499;380;1317044;1169604;6793;78.9;70.0;0.4
93;2021-09-22;1769;3942;536;1318813;1173546;7329;79.0;70.3;0.4
93;2021-09-23;1183;2437;452;1319996;1175983;7781;79.0;70.4;0.5
93;2021-09-24;1450;3450;558;1321446;1179433;8339;79.1;70.6;0.5
93;2021-09-25;2126;4528;243;1323572;1183961;8582;79.2;70.9;0.5
93;2021-09-26;464;1684;95;1324036;1185645;8677;79.3;71.0;0.5
93;2021-09-27;1014;2236;452;1325050;1187881;9129;79.3;71.1;0.5
93;2021-09-28;948;2033;452;1325998;1189914;9581;79.4;71.2;0.6
93;2021-09-29;1382;3255;508;1327380;1193169;10089;79.5;71.4;0.6
93;2021-09-30;1022;2373;631;1328402;1195542;10720;79.5;71.6;0.6
93;2021-10-01;2303;2788;639;1330705;1198330;11359;79.7;71.7;0.7
93;2021-10-02;1404;2797;330;1332109;1201127;11689;79.8;71.9;0.7
93;2021-10-03;356;838;97;1332465;1201965;11786;79.8;72.0;0.7
93;2021-10-04;1141;2223;642;1333606;1204188;12428;79.8;72.1;0.7
93;2021-10-05;1027;2074;494;1334633;1206262;12922;79.9;72.2;0.8
93;2021-10-06;1291;2361;886;1335924;1208623;13808;80.0;72.4;0.8
93;2021-10-07;984;2400;955;1336908;1211023;14763;80.0;72.5;0.9
93;2021-10-08;1207;2622;955;1338115;1213645;15718;80.1;72.7;0.9
93;2021-10-09;1408;2842;544;1339523;1216487;16262;80.2;72.8;1.0
93;2021-10-10;333;1001;100;1339856;1217488;16362;80.2;72.9;1.0
93;2021-10-11;751;2015;833;1340607;1219503;17195;80.3;73.0;1.0
93;2021-10-12;720;2019;862;1341327;1221522;18057;80.3;73.1;1.1
93;2021-10-13;1082;2374;1108;1342409;1223896;19165;80.4;73.3;1.1
93;2021-10-14;848;2271;984;1343257;1226167;20149;80.4;73.4;1.2
93;2021-10-15;1128;2185;1105;1344385;1228352;21254;80.5;73.5;1.3
93;2021-10-16;1159;2336;682;1345544;1230688;21936;80.6;73.7;1.3
93;2021-10-17;226;630;151;1345770;1231318;22087;80.6;73.7;1.3
93;2021-10-18;695;1909;864;1346465;1233227;22951;80.6;73.8;1.4
93;2021-10-19;769;1964;873;1347234;1235191;23824;80.7;74.0;1.4
93;2021-10-20;829;1897;1392;1348063;1237088;25216;80.7;74.1;1.5
93;2021-10-21;645;1877;1223;1348708;1238965;26439;80.8;74.2;1.6
93;2021-10-22;857;2224;1299;1349565;1241189;27738;80.8;74.3;1.7
93;2021-10-23;1001;1927;952;1350566;1243116;28690;80.9;74.4;1.7
93;2021-10-24;209;619;175;1350775;1243735;28865;80.9;74.5;1.7
93;2021-10-25;646;1606;1068;1351421;1245341;29933;80.9;74.6;1.8
93;2021-10-26;589;1567;1064;1352010;1246908;30997;81.0;74.7;1.9
93;2021-10-27;806;1739;1482;1352816;1248647;32479;81.0;74.8;1.9
93;2021-10-28;680;1931;1329;1353496;1250578;33808;81.0;74.9;2.0
93;2021-10-29;692;1851;1382;1354188;1252429;35190;81.1;75.0;2.1
93;2021-10-30;805;2012;987;1354993;1254441;36177;81.1;75.1;2.2
93;2021-10-31;199;668;176;1355192;1255109;36353;81.1;75.1;2.2
93;2021-11-01;83;752;62;1355275;1255861;36415;81.1;75.2;2.2
93;2021-11-02;618;1589;912;1355893;1257450;37327;81.2;75.3;2.2
93;2021-11-03;611;1871;1202;1356504;1259321;38529;81.2;75.4;2.3
93;2021-11-04;541;1599;1161;1357045;1260920;39690;81.3;75.5;2.4
93;2021-11-05;597;1616;1214;1357642;1262536;40904;81.3;75.6;2.4
93;2021-11-06;648;1488;847;1358290;1264024;41751;81.3;75.7;2.5
93;2021-11-07;97;666;124;1358387;1264690;41875;81.3;75.7;2.5
94;2020-12-27;8;0;0;8;0;0;0.0;0.0;0.0
94;2020-12-28;11;1;0;19;1;0;0.0;0.0;0.0
94;2020-12-29;2;0;0;21;1;0;0.0;0.0;0.0
94;2020-12-30;1;0;0;22;1;0;0.0;0.0;0.0
94;2020-12-31;7;2;0;29;3;0;0.0;0.0;0.0
94;2021-01-01;6;0;0;35;3;0;0.0;0.0;0.0
94;2021-01-02;0;0;0;35;3;0;0.0;0.0;0.0
94;2021-01-03;3;1;0;38;4;0;0.0;0.0;0.0
94;2021-01-04;39;2;0;77;6;0;0.0;0.0;0.0
94;2021-01-05;234;2;0;311;8;0;0.0;0.0;0.0
94;2021-01-06;334;5;0;645;13;0;0.0;0.0;0.0
94;2021-01-07;694;11;0;1339;24;0;0.1;0.0;0.0
94;2021-01-08;925;11;0;2264;35;0;0.2;0.0;0.0
94;2021-01-09;47;0;0;2311;35;0;0.2;0.0;0.0
94;2021-01-10;18;0;0;2329;35;0;0.2;0.0;0.0
94;2021-01-11;1017;14;0;3346;49;0;0.2;0.0;0.0
94;2021-01-12;1343;26;0;4689;75;0;0.3;0.0;0.0
94;2021-01-13;1408;26;0;6097;101;0;0.4;0.0;0.0
94;2021-01-14;1544;31;0;7641;132;0;0.5;0.0;0.0
94;2021-01-15;1222;26;0;8863;158;0;0.6;0.0;0.0
94;2021-01-16;196;1;0;9059;159;0;0.6;0.0;0.0
94;2021-01-17;100;2;0;9159;161;0;0.7;0.0;0.0
94;2021-01-18;1500;29;0;10659;190;0;0.8;0.0;0.0
94;2021-01-19;1954;30;0;12613;220;0;0.9;0.0;0.0
94;2021-01-20;2190;28;0;14803;248;0;1.1;0.0;0.0
94;2021-01-21;3034;23;0;17837;271;0;1.3;0.0;0.0
94;2021-01-22;2192;30;0;20029;301;0;1.4;0.0;0.0
94;2021-01-23;735;4;0;20764;305;0;1.5;0.0;0.0
94;2021-01-24;286;0;0;21050;305;0;1.5;0.0;0.0
94;2021-01-25;1474;27;0;22524;332;0;1.6;0.0;0.0
94;2021-01-26;1581;29;0;24105;361;0;1.7;0.0;0.0
94;2021-01-27;1848;57;0;25953;418;0;1.8;0.0;0.0
94;2021-01-28;1559;141;0;27512;559;0;2.0;0.0;0.0
94;2021-01-29;1380;150;0;28892;709;0;2.1;0.1;0.0
94;2021-01-30;581;4;0;29473;713;0;2.1;0.1;0.0
94;2021-01-31;123;9;0;29596;722;0;2.1;0.1;0.0
94;2021-02-01;932;153;0;30528;875;0;2.2;0.1;0.0
94;2021-02-02;856;253;0;31384;1128;0;2.2;0.1;0.0
94;2021-02-03;763;367;0;32147;1495;0;2.3;0.1;0.0
94;2021-02-04;903;430;0;33050;1925;0;2.4;0.1;0.0
94;2021-02-05;877;575;0;33927;2500;0;2.4;0.2;0.0
94;2021-02-06;411;75;0;34338;2575;0;2.4;0.2;0.0
94;2021-02-07;123;1;0;34461;2576;0;2.5;0.2;0.0
94;2021-02-08;637;550;0;35098;3126;0;2.5;0.2;0.0
94;2021-02-09;1037;989;0;36135;4115;0;2.6;0.3;0.0
94;2021-02-10;1105;1365;0;37240;5480;0;2.6;0.4;0.0
94;2021-02-11;1430;1559;0;38670;7039;0;2.8;0.5;0.0
94;2021-02-12;1394;1656;0;40064;8695;0;2.8;0.6;0.0
94;2021-02-13;301;262;0;40365;8957;0;2.9;0.6;0.0
94;2021-02-14;30;72;0;40395;9029;0;2.9;0.6;0.0
94;2021-02-15;757;1768;0;41152;10797;0;2.9;0.8;0.0
94;2021-02-16;703;2745;0;41855;13542;0;3.0;1.0;0.0
94;2021-02-17;719;1593;0;42574;15135;0;3.0;1.1;0.0
94;2021-02-18;798;1704;0;43372;16839;0;3.1;1.2;0.0
94;2021-02-19;968;1463;0;44340;18302;0;3.2;1.3;0.0
94;2021-02-20;133;922;0;44473;19224;0;3.2;1.4;0.0
94;2021-02-21;22;184;0;44495;19408;0;3.2;1.4;0.0
94;2021-02-22;526;1349;0;45021;20757;0;3.2;1.5;0.0
94;2021-02-23;626;1278;0;45647;22035;0;3.2;1.6;0.0
94;2021-02-24;695;928;0;46342;22963;0;3.3;1.6;0.0
94;2021-02-25;1073;1568;0;47415;24531;0;3.4;1.7;0.0
94;2021-02-26;1325;1076;0;48740;25607;0;3.5;1.8;0.0
94;2021-02-27;518;558;0;49258;26165;0;3.5;1.9;0.0
94;2021-02-28;91;84;0;49349;26249;0;3.5;1.9;0.0
94;2021-03-01;888;952;0;50237;27201;0;3.6;1.9;0.0
94;2021-03-02;1571;1006;0;51808;28207;0;3.7;2.0;0.0
94;2021-03-03;1954;1031;0;53762;29238;0;3.8;2.1;0.0
94;2021-03-04;2859;1212;0;56621;30450;0;4.0;2.2;0.0
94;2021-03-05;3839;1378;0;60460;31828;0;4.3;2.3;0.0
94;2021-03-06;4825;610;0;65285;32438;0;4.6;2.3;0.0
94;2021-03-07;3691;585;0;68976;33023;0;4.9;2.3;0.0
94;2021-03-08;1919;823;0;70895;33846;0;5.0;2.4;0.0
94;2021-03-09;2561;953;0;73456;34799;0;5.2;2.5;0.0
94;2021-03-10;3199;1066;0;76655;35865;0;5.5;2.6;0.0
94;2021-03-11;3841;967;0;80496;36832;0;5.7;2.6;0.0
94;2021-03-12;4590;851;0;85086;37683;0;6.1;2.7;0.0
94;2021-03-13;4136;415;0;89222;38098;0;6.3;2.7;0.0
94;2021-03-14;2116;164;0;91338;38262;0;6.5;2.7;0.0
94;2021-03-15;3173;811;0;94511;39073;0;6.7;2.8;0.0
94;2021-03-16;2777;459;0;97288;39532;0;6.9;2.8;0.0
94;2021-03-17;2864;478;0;100152;40010;0;7.1;2.8;0.0
94;2021-03-18;3268;458;0;103420;40468;0;7.4;2.9;0.0
94;2021-03-19;4273;737;0;107693;41205;0;7.7;2.9;0.0
94;2021-03-20;3692;307;0;111385;41512;0;7.9;3.0;0.0
94;2021-03-21;1467;396;0;112852;41908;0;8.0;3.0;0.0
94;2021-03-22;3224;688;0;116076;42596;0;8.3;3.0;0.0
94;2021-03-23;4518;757;0;120594;43353;0;8.6;3.1;0.0
94;2021-03-24;4629;650;0;125223;44003;0;8.9;3.1;0.0
94;2021-03-25;6321;711;0;131544;44714;0;9.4;3.2;0.0
94;2021-03-26;6091;858;0;137635;45572;0;9.8;3.2;0.0
94;2021-03-27;4471;288;0;142106;45860;0;10.1;3.3;0.0
94;2021-03-28;1895;119;0;144001;45979;0;10.2;3.3;0.0
94;2021-03-29;4129;1253;0;148130;47232;0;10.5;3.4;0.0
94;2021-03-30;5300;1371;0;153430;48603;0;10.9;3.5;0.0
94;2021-03-31;4913;1847;0;158343;50450;0;11.3;3.6;0.0
94;2021-04-01;5836;2347;0;164179;52797;0;11.7;3.8;0.0
94;2021-04-02;5247;2345;0;169426;55142;0;12.0;3.9;0.0
94;2021-04-03;3088;2541;0;172514;57683;0;12.3;4.1;0.0
94;2021-04-04;1052;783;0;173566;58466;0;12.3;4.2;0.0
94;2021-04-05;838;163;0;174404;58629;0;12.4;4.2;0.0
94;2021-04-06;3582;2616;0;177986;61245;0;12.7;4.4;0.0
94;2021-04-07;3866;2285;0;181852;63530;0;12.9;4.5;0.0
94;2021-04-08;4632;2091;0;186484;65621;0;13.3;4.7;0.0
94;2021-04-09;5369;2505;0;191853;68126;0;13.6;4.8;0.0
94;2021-04-10;2956;3013;0;194809;71139;0;13.9;5.1;0.0
94;2021-04-11;1268;1772;0;196077;72911;0;13.9;5.2;0.0
94;2021-04-12;3443;2302;0;199520;75213;0;14.2;5.3;0.0
94;2021-04-13;4314;3438;0;203834;78651;0;14.5;5.6;0.0
94;2021-04-14;3905;2713;0;207739;81364;0;14.8;5.8;0.0
94;2021-04-15;4454;3014;0;212193;84378;0;15.1;6.0;0.0
94;2021-04-16;4709;2861;0;216902;87239;0;15.4;6.2;0.0
94;2021-04-17;2464;2778;0;219366;90017;0;15.6;6.4;0.0
94;2021-04-18;919;1249;0;220285;91266;0;15.7;6.5;0.0
94;2021-04-19;2979;2455;0;223264;93721;0;15.9;6.7;0.0
94;2021-04-20;3275;2723;0;226539;96444;0;16.1;6.9;0.0
94;2021-04-21;3221;3175;0;229760;99619;0;16.3;7.1;0.0
94;2021-04-22;3911;3654;0;233671;103273;0;16.6;7.3;0.0
94;2021-04-23;4122;4013;0;237793;107286;0;16.9;7.6;0.0
94;2021-04-24;4265;3415;0;242058;110701;0;17.2;7.9;0.0
94;2021-04-25;2408;1517;0;244466;112218;0;17.4;8.0;0.0
94;2021-04-26;4012;3290;0;248478;115508;0;17.7;8.2;0.0
94;2021-04-27;5101;3397;0;253579;118905;0;18.0;8.5;0.0
94;2021-04-28;4833;3654;0;258412;122559;0;18.4;8.7;0.0
94;2021-04-29;6414;3835;0;264826;126394;0;18.8;9.0;0.0
94;2021-04-30;6489;3962;0;271315;130356;0;19.3;9.3;0.0
94;2021-05-01;4057;1071;0;275372;131427;0;19.6;9.3;0.0
94;2021-05-02;3050;1479;0;278422;132906;0;19.8;9.5;0.0
94;2021-05-03;5736;5342;0;284158;138248;0;20.2;9.8;0.0
94;2021-05-04;6099;3587;0;290257;141835;0;20.6;10.1;0.0
94;2021-05-05;6184;3437;0;296441;145272;0;21.1;10.3;0.0
94;2021-05-06;7163;3546;0;303604;148818;0;21.6;10.6;0.0
94;2021-05-07;6677;4135;0;310281;152953;0;22.1;10.9;0.0
94;2021-05-08;4906;2566;0;315187;155519;0;22.4;11.1;0.0
94;2021-05-09;4226;2257;0;319413;157776;0;22.7;11.2;0.0
94;2021-05-10;7717;3135;0;327130;160911;0;23.3;11.4;0.0
94;2021-05-11;8973;3941;0;336103;164852;0;23.9;11.7;0.0
94;2021-05-12;9575;3612;0;345678;168464;0;24.6;12.0;0.0
94;2021-05-13;8675;1367;0;354353;169831;0;25.2;12.1;0.0
94;2021-05-14;9868;3315;0;364221;173146;0;25.9;12.3;0.0
94;2021-05-15;8942;2163;0;373163;175309;0;26.5;12.5;0.0
94;2021-05-16;5068;911;0;378231;176220;0;26.9;12.5;0.0
94;2021-05-17;10835;2258;0;389066;178478;0;27.7;12.7;0.0
94;2021-05-18;11299;2456;0;400365;180934;0;28.5;12.9;0.0
94;2021-05-19;11676;3601;0;412041;184535;0;29.3;13.1;0.0
94;2021-05-20;12156;4362;0;424197;188897;0;30.2;13.4;0.0
94;2021-05-21;11875;3168;0;436072;192065;0;31.0;13.7;0.0
94;2021-05-22;10283;1972;0;446355;194037;0;31.7;13.8;0.0
94;2021-05-23;4999;713;0;451354;194750;0;32.1;13.9;0.0
94;2021-05-24;9670;1349;0;461024;196099;0;32.8;13.9;0.0
94;2021-05-25;10005;4274;0;471029;200373;0;33.5;14.3;0.0
94;2021-05-26;10295;3315;0;481324;203688;0;34.2;14.5;0.0
94;2021-05-27;10864;4590;0;492188;208278;0;35.0;14.8;0.0
94;2021-05-28;10440;4950;0;502628;213228;0;35.7;15.2;0.0
94;2021-05-29;9872;3459;0;512500;216687;0;36.4;15.4;0.0
94;2021-05-30;4785;931;0;517285;217618;0;36.8;15.5;0.0
94;2021-05-31;9989;4242;0;527274;221860;0;37.5;15.8;0.0
94;2021-06-01;10307;5102;0;537581;226962;0;38.2;16.1;0.0
94;2021-06-02;9356;4587;0;546937;231549;0;38.9;16.5;0.0
94;2021-06-03;9562;5610;0;556499;237159;0;39.6;16.9;0.0
94;2021-06-04;10405;6540;0;566904;243699;0;40.3;17.3;0.0
94;2021-06-05;9182;6250;0;576086;249949;0;41.0;17.8;0.0
94;2021-06-06;3985;1849;0;580071;251798;0;41.3;17.9;0.0
94;2021-06-07;8664;5975;0;588735;257773;0;41.9;18.3;0.0
94;2021-06-08;9003;7517;0;597738;265290;0;42.5;18.9;0.0
94;2021-06-09;8956;8167;0;606694;273457;0;43.1;19.4;0.0
94;2021-06-10;8803;10975;0;615497;284432;0;43.8;20.2;0.0
94;2021-06-11;7850;8402;0;623347;292834;0;44.3;20.8;0.0
94;2021-06-12;10258;6856;0;633605;299690;0;45.1;21.3;0.0
94;2021-06-13;3468;3263;0;637073;302953;0;45.3;21.5;0.0
94;2021-06-14;6960;8204;0;644033;311157;0;45.8;22.1;0.0
94;2021-06-15;7736;8822;0;651769;319979;0;46.4;22.8;0.0
94;2021-06-16;7246;8270;0;659015;328249;0;46.9;23.3;0.0
94;2021-06-17;6699;9066;0;665714;337315;0;47.3;24.0;0.0
94;2021-06-18;6576;11961;0;672290;349276;0;47.8;24.8;0.0
94;2021-06-19;6002;9587;0;678292;358863;0;48.2;25.5;0.0
94;2021-06-20;1886;4008;0;680178;362871;0;48.4;25.8;0.0
94;2021-06-21;4528;11189;0;684706;374060;0;48.7;26.6;0.0
94;2021-06-22;4846;10812;0;689552;384872;0;49.0;27.4;0.0
94;2021-06-23;4179;11150;0;693731;396022;0;49.3;28.2;0.0
94;2021-06-24;4972;10340;0;698703;406362;0;49.7;28.9;0.0
94;2021-06-25;4285;13733;0;702988;420095;0;50.0;29.9;0.0
94;2021-06-26;3138;12008;0;706126;432103;0;50.2;30.7;0.0
94;2021-06-27;1058;4999;0;707184;437102;0;50.3;31.1;0.0
94;2021-06-28;3494;12076;0;710678;449178;0;50.5;31.9;0.0
94;2021-06-29;4055;12175;0;714733;461353;0;50.8;32.8;0.0
94;2021-06-30;4364;11649;0;719097;473002;0;51.1;33.6;0.0
94;2021-07-01;5685;11122;0;724782;484124;0;51.5;34.4;0.0
94;2021-07-02;5326;12197;0;730108;496321;0;51.9;35.3;0.0
94;2021-07-03;3710;11798;0;733818;508119;0;52.2;36.1;0.0
94;2021-07-04;1519;5094;0;735337;513213;0;52.3;36.5;0.0
94;2021-07-05;4494;11430;0;739831;524643;0;52.6;37.3;0.0
94;2021-07-06;4625;10896;0;744456;535539;0;52.9;38.1;0.0
94;2021-07-07;5049;11085;0;749505;546624;0;53.3;38.9;0.0
94;2021-07-08;5114;10032;0;754619;556656;0;53.7;39.6;0.0
94;2021-07-09;6109;11880;0;760728;568536;0;54.1;40.4;0.0
94;2021-07-10;4125;11358;0;764853;579894;0;54.4;41.2;0.0
94;2021-07-11;1556;4719;0;766409;584613;0;54.5;41.6;0.0
94;2021-07-12;4334;11966;0;770743;596579;0;54.8;42.4;0.0
94;2021-07-13;6491;12051;0;777234;608630;0;55.3;43.3;0.0
94;2021-07-14;4290;5297;0;781524;613927;0;55.6;43.7;0.0
94;2021-07-15;7325;12370;0;788849;626297;0;56.1;44.5;0.0
94;2021-07-16;7850;11327;0;796699;637624;0;56.7;45.3;0.0
94;2021-07-17;6106;11327;0;802805;648951;0;57.1;46.2;0.0
94;2021-07-18;2629;4026;0;805434;652977;0;57.3;46.4;0.0
94;2021-07-19;6915;10448;0;812349;663425;0;57.8;47.2;0.0
94;2021-07-20;8572;10388;0;820921;673813;0;58.4;47.9;0.0
94;2021-07-21;8801;9590;0;829722;683403;0;59.0;48.6;0.0
94;2021-07-22;9802;9437;0;839524;692840;0;59.7;49.3;0.0
